Distance_Run#9_(cm), Pressure_Run#9_(atm), Mass_density_Run#9_(g/cm3), Axial_velocity_Run#9_(cm/sec), Cross-section_area_Run#9_(cm2), Net_heat_production_from_gas-phase_reactions_Run#9_(erg/cm3-sec), EINO_Run#9_(g-NO/kg-fuel), EINO2_Run#9_(g-NO2/kg-fuel), EINOX_Run#9_(g-NOx/kg-fuel), EICO_Run#9_(g-CO/kg-fuel), Unburned_fuel_fraction_Run#9_(), Temperature_Run#9_(K), Mole_fraction_H2_Run#9_(), Mole_fraction_H_Run#9_(), Mole_fraction_O_Run#9_(), Mole_fraction_O2_Run#9_(), Mole_fraction_OH_Run#9_(), Mole_fraction_H2O_Run#9_(), Mole_fraction_HO2_Run#9_(), Mole_fraction_H2O2_Run#9_(), Mole_fraction_CO_Run#9_(), Mole_fraction_CO2_Run#9_(), Mole_fraction_HCO_Run#9_(), Mole_fraction_CH2O_Run#9_(), Mole_fraction_N_Run#9_(), Mole_fraction_NH_Run#9_(), Mole_fraction_NNH_Run#9_(), Mole_fraction_NO_Run#9_(), Mole_fraction_N2O_Run#9_(), Mole_fraction_N2_Run#9_(), Flow_rate_Run#9_(g/cm2-sec), Molecular_weight_Run#9_(g/mole)
4.986594e+000, 9.999997e-001, 3.743340e-004, 3.195061e+002, 1.000000e+000, 5.493526e+010, 2.657952e-005, 1.241400e-002, 1.245475e-002, 2.811366e-005, 8.966091e-001, 8.824847e+002, 5.153844e-002, 4.516082e-003, 9.680443e-004, 1.032603e-001, 8.066870e-004, 2.898703e-002, 9.430812e-005, 4.442656e-005, 2.859335e-001, 2.841114e-002, 1.770782e-006, 1.770628e-007, 1.294852e-009, 3.484573e-010, 8.568258e-010, 3.870487e-007, 5.063616e-009, 4.954377e-001, 1.196020e-001, 2.710719e+001
4.987625e+000, 9.999997e-001, 3.593322e-004, 3.328451e+002, 1.000000e+000, 5.432109e+010, 3.303325e-005, 1.419294e-002, 1.424359e-002, 2.623546e-005, 8.883960e-001, 9.203074e+002, 4.960743e-002, 5.251982e-003, 1.292483e-003, 1.007013e-001, 8.304280e-004, 3.161039e-002, 8.458529e-005, 3.509966e-005, 2.837252e-001, 3.086484e-002, 1.922194e-006, 1.584935e-007, 1.866821e-009, 5.091352e-010, 1.150686e-009, 4.781743e-007, 6.511214e-009, 4.959937e-001, 1.196020e-001, 2.713608e+001
4.988656e+000, 9.999997e-001, 3.459391e-004, 3.457313e+002, 1.000000e+000, 5.361023e+010, 3.998789e-005, 1.615990e-002, 1.622121e-002, 2.397182e-005, 8.800213e-001, 9.569168e+002, 4.766414e-002, 6.024870e-003, 1.685349e-003, 9.804537e-002, 8.612122e-004, 3.424371e-002, 7.626178e-005, 2.716997e-005, 2.814484e-001, 3.337858e-002, 2.055492e-006, 1.389198e-007, 2.609815e-009, 7.180773e-010, 1.499006e-009, 5.858975e-007, 8.278969e-009, 4.965422e-001, 1.196020e-001, 2.716389e+001
4.989687e+000, 9.999997e-001, 3.339153e-004, 3.581806e+002, 1.000000e+000, 5.283443e+010, 4.732996e-005, 1.831426e-002, 1.838683e-002, 2.146073e-005, 8.714497e-001, 9.923539e+002, 4.571786e-002, 6.830660e-003, 2.147436e-003, 9.528721e-002, 9.009600e-004, 3.687830e-002, 6.905832e-005, 2.064579e-005, 2.790925e-001, 3.596677e-002, 2.169541e-006, 1.199204e-007, 3.544354e-009, 9.798645e-010, 1.902870e-009, 7.121488e-007, 1.040688e-008, 4.970856e-001, 1.196020e-001, 2.719074e+001
4.990719e+000, 9.999997e-001, 3.230691e-004, 3.702055e+002, 1.000000e+000, 5.201171e+010, 5.494320e-005, 2.065120e-002, 2.073543e-002, 1.883533e-005, 8.626535e-001, 1.026653e+003, 4.377829e-002, 7.665117e-003, 2.676265e-003, 9.242666e-002, 9.509360e-004, 3.950366e-002, 6.276459e-005, 1.544608e-005, 2.766497e-001, 3.864123e-002, 2.264095e-006, 1.025141e-007, 4.685714e-009, 1.297061e-009, 2.362367e-009, 8.587899e-007, 1.292866e-008, 4.976266e-001, 1.196020e-001, 2.721680e+001
4.991750e+000, 9.999997e-001, 3.132510e-004, 3.818087e+002, 1.000000e+000, 5.115440e+010, 6.271014e-005, 2.316153e-002, 2.325768e-002, 1.621409e-005, 8.536137e-001, 1.059822e+003, 4.185542e-002, 8.523788e-003, 3.266088e-003, 8.946902e-002, 1.011838e-003, 4.210721e-002, 5.722198e-005, 1.142820e-005, 2.741153e-001, 4.141089e-002, 2.339723e-006, 8.721139e-008, 6.042922e-009, 1.670031e-009, 2.876475e-009, 1.027539e-006, 1.586775e-008, 4.981683e-001, 1.196020e-001, 2.724229e+001
4.992781e+000, 9.999997e-001, 3.043340e-004, 3.929958e+002, 1.000000e+000, 5.026650e+010, 7.052135e-005, 2.583207e-002, 2.594019e-002, 1.369512e-005, 8.443197e-001, 1.091882e+003, 3.995984e-002, 9.402083e-003, 3.908199e-003, 8.642482e-002, 1.083899e-003, 4.467449e-002, 5.230641e-005, 8.415127e-006, 2.714874e-001, 4.428155e-002, 2.397579e-006, 7.413561e-008, 7.618269e-009, 2.097008e-009, 3.443319e-009, 1.219900e-006, 1.923342e-008, 4.987133e-001, 1.196020e-001, 2.726743e+001
4.993812e+000, 9.999997e-001, 2.962123e-004, 4.037712e+002, 1.000000e+000, 4.934858e+010, 7.827768e-005, 2.864597e-002, 2.876598e-002, 1.135365e-005, 8.347695e-001, 1.122850e+003, 3.810236e-002, 1.029528e-002, 4.591420e-003, 8.330924e-002, 1.166989e-003, 4.718944e-002, 4.792036e-005, 6.219289e-006, 2.687668e-001, 4.725595e-002, 2.439237e-006, 6.316643e-008, 9.407217e-009, 2.574300e-009, 4.060221e-009, 1.437089e-006, 2.301745e-008, 4.992644e-001, 1.196020e-001, 2.729247e+001
4.994844e+000, 9.999997e-001, 2.887974e-004, 4.141380e+002, 1.000000e+000, 4.839983e+010, 8.589223e-005, 3.158348e-002, 3.171517e-002, 9.241568e-006, 8.249688e-001, 1.152742e+003, 3.629370e-002, 1.119856e-002, 5.302745e-003, 8.014126e-002, 1.260721e-003, 4.963504e-002, 4.398640e-005, 4.661071e-006, 2.659570e-001, 5.033394e-002, 2.466509e-006, 5.406062e-008, 1.139861e-008, 3.096580e-009, 4.723801e-009, 1.679987e-006, 2.719187e-008, 4.998242e-001, 1.196020e-001, 2.731766e+001
4.995875e+000, 9.999997e-001, 2.820143e-004, 4.240990e+002, 1.000000e+000, 4.741938e+010, 9.329147e-005, 3.462273e-002, 3.476577e-002, 7.388594e-006, 8.149304e-001, 1.181574e+003, 3.454416e-002, 1.210709e-002, 6.028064e-003, 7.694260e-002, 1.364539e-003, 5.199399e-002, 4.044235e-005, 3.581076e-006, 2.630634e-001, 5.351275e-002, 2.481288e-006, 4.653585e-008, 1.357509e-008, 3.657213e-009, 5.430077e-009, 1.949098e-006, 3.170819e-008, 5.003948e-001, 1.196020e-001, 2.734325e+001
4.996906e+000, 9.999997e-001, 2.757988e-004, 4.336567e+002, 1.000000e+000, 4.640715e+010, 1.004154e-004, 3.774069e-002, 3.789464e-002, 5.804836e-006, 8.046731e-001, 1.209362e+003, 3.286331e-002, 1.301605e-002, 6.752912e-003, 7.373655e-002, 1.477783e-003, 5.424945e-002, 3.723787e-005, 2.846499e-006, 2.600936e-001, 5.678725e-002, 2.485418e-006, 4.031916e-008, 1.591360e-008, 4.248608e-009, 6.174581e-009, 2.244531e-006, 3.649813e-008, 5.009782e-001, 1.196020e-001, 2.736949e+001
4.997937e+000, 9.999997e-001, 2.700955e-004, 4.428136e+002, 1.000000e+000, 4.536425e+010, 1.072169e-004, 4.091402e-002, 4.107840e-002, 4.484224e-006, 7.942214e-001, 1.236121e+003, 3.125966e-002, 1.392069e-002, 7.463191e-003, 7.054687e-002, 1.599747e-003, 5.638575e-002, 3.433179e-005, 2.352639e-006, 2.570565e-001, 6.015025e-002, 2.480615e-006, 3.516961e-008, 1.838610e-008, 4.862548e-009, 6.952461e-009, 2.565995e-006, 4.147607e-008, 5.015755e-001, 1.196020e-001, 2.739659e+001
4.998969e+000, 9.999997e-001, 2.648564e-004, 4.515729e+002, 1.000000e+000, 4.429306e+010, 1.136610e-004, 4.412002e-002, 4.429429e-002, 3.408557e-006, 7.836041e-001, 1.261868e+003, 2.974046e-002, 1.481642e-002, 8.145791e-003, 6.739676e-002, 1.729697e-003, 5.838902e-002, 3.169021e-005, 2.020985e-006, 2.539623e-001, 6.359277e-002, 2.468419e-006, 3.088502e-008, 2.096031e-008, 5.490498e-009, 7.758574e-009, 2.912826e-006, 4.654293e-008, 5.021875e-001, 1.196020e-001, 2.742475e+001
5.000000e+000, 9.999997e-001, 2.600391e-004, 4.599384e+002, 1.000000e+000, 4.319708e+010, 1.197235e-004, 4.733736e-002, 4.752092e-002, 2.551673e-006, 7.728536e-001, 1.286621e+003, 2.831151e-002, 1.569882e-002, 8.789112e-003, 6.430805e-002, 1.866894e-003, 6.024769e-002, 2.928495e-005, 1.795316e-006, 2.508220e-001, 6.710436e-002, 2.450172e-006, 2.730037e-008, 2.360064e-008, 6.123882e-009, 8.587586e-009, 3.284008e-006, 5.159105e-008, 5.028146e-001, 1.196020e-001, 2.745410e+001
5.001031e+000, 9.999997e-001, 2.556063e-004, 4.679149e+002, 1.000000e+000, 4.208054e+010, 1.253893e-004, 5.054671e-002, 5.073896e-002, 1.883271e-006, 7.620057e-001, 1.310396e+003, 2.697711e-002, 1.656369e-002, 9.383419e-003, 6.130051e-002, 2.010585e-003, 6.195279e-002, 2.709237e-005, 1.637012e-006, 2.476474e-001, 7.067331e-002, 2.427024e-006, 2.428267e-008, 2.626922e-008, 6.754304e-009, 9.434046e-009, 3.678229e-006, 5.650965e-008, 5.034563e-001, 1.196020e-001, 2.748477e+001
5.002063e+000, 9.999997e-001, 2.515247e-004, 4.755079e+002, 1.000000e+000, 4.094781e+010, 1.306514e-004, 5.373124e-002, 5.393156e-002, 1.372126e-006, 7.510980e-001, 1.333212e+003, 2.573999e-002, 1.740711e-002, 9.921054e-003, 5.839146e-002, 2.159995e-003, 6.349816e-002, 2.509208e-005, 1.520413e-006, 2.444505e-001, 7.428691e-002, 2.399961e-006, 2.172409e-008, 2.892710e-008, 7.373661e-009, 1.029246e-008, 4.093930e-006, 6.119040e-008, 5.041116e-001, 1.196020e-001, 2.751681e+001
5.004125e+000, 9.999997e-001, 2.442965e-004, 4.895771e+002, 1.000000e+000, 3.867131e+010, 1.399765e-004, 5.998547e-002, 6.020008e-002, 7.155649e-007, 7.292161e-001, 1.376063e+003, 2.356029e-002, 1.901950e-002, 1.081070e-002, 5.290888e-002, 2.473540e-003, 6.610293e-002, 2.159948e-005, 1.361081e-006, 2.380248e-001, 8.161013e-002, 2.337144e-006, 1.769777e-008, 3.409688e-008, 8.555750e-009, 1.202626e-008, 4.984594e-006, 6.954514e-008, 5.054588e-001, 1.196020e-001, 2.758505e+001
5.006188e+000, 9.999997e-001, 2.381027e-004, 5.023125e+002, 1.000000e+000, 3.636414e+010, 1.478140e-004, 6.594664e-002, 6.617327e-002, 3.610753e-007, 7.075727e-001, 1.415580e+003, 2.176008e-002, 2.050940e-002, 1.144840e-002, 4.791293e-002, 2.800668e-003, 6.810560e-002, 1.867478e-005, 1.241676e-006, 2.316524e-001, 8.894471e-002, 2.266037e-006, 1.467223e-008, 3.883199e-008, 9.626826e-009, 1.375084e-008, 5.933549e-006, 7.612232e-008, 5.068375e-001, 1.196020e-001, 2.765775e+001
5.008250e+000, 9.999997e-001, 2.327756e-004, 5.138080e+002, 1.000000e+000, 3.406721e+010, 1.542672e-004, 7.158291e-002, 7.181943e-002, 1.787388e-007, 6.864613e-001, 1.451964e+003, 2.031517e-002, 2.185817e-002, 1.184575e-002, 4.342995e-002, 3.134870e-003, 6.955424e-002, 1.622766e-005, 1.141950e-006, 2.254211e-001, 9.618524e-002, 2.190034e-006, 1.235775e-008, 4.293547e-008, 1.055692e-008, 1.542960e-008, 6.924667e-006, 8.065797e-008, 5.082289e-001, 1.196020e-001, 2.773392e+001
5.010313e+000, 9.999997e-001, 2.281748e-004, 5.241682e+002, 1.000000e+000, 3.181000e+010, 1.594667e-004, 7.689277e-002, 7.713727e-002, 8.832290e-008, 6.661475e-001, 1.485422e+003, 1.918923e-002, 2.305342e-002, 1.203298e-002, 3.945393e-002, 3.469202e-003, 7.052127e-002, 1.418133e-005, 1.054209e-006, 2.194097e-001, 1.032325e-001, 2.111669e-006, 1.055424e-008, 4.628591e-008, 1.133052e-008, 1.703095e-008, 7.942602e-006, 8.315810e-008, 5.096123e-001, 1.196020e-001, 2.781221e+001
5.012375e+000, 9.999997e-001, 2.241827e-004, 5.335023e+002, 1.000000e+000, 2.961581e+010, 1.635554e-004, 8.189635e-002, 8.214711e-002, 4.452426e-008, 6.468567e-001, 1.516164e+003, 1.833922e-002, 2.408900e-002, 1.204974e-002, 3.595696e-002, 3.796930e-003, 7.109187e-002, 1.247048e-005, 9.753763e-007, 2.136855e-001, 1.099986e-001, 2.032873e-006, 9.125837e-009, 4.884159e-008, 1.194558e-008, 1.852938e-008, 8.973644e-006, 8.384254e-008, 5.109676e-001, 1.196020e-001, 2.789114e+001
5.014437e+000, 9.999997e-001, 2.207006e-004, 5.419195e+002, 1.000000e+000, 2.750395e+010, 1.666775e-004, 8.662669e-002, 8.688224e-002, 2.347847e-008, 6.287652e-001, 1.544397e+003, 1.772007e-002, 2.496448e-002, 1.193746e-002, 3.289874e-002, 4.112108e-003, 7.135372e-002, 1.103945e-005, 9.040569e-007, 2.083019e-001, 1.164105e-001, 1.955152e-006, 7.978889e-009, 5.062895e-008, 1.241063e-008, 1.990605e-008, 1.000618e-005, 8.306138e-008, 5.122769e-001, 1.196020e-001, 2.796924e+001
5.016500e+000, 9.999997e-001, 2.176463e-004, 5.495247e+002, 1.000000e+000, 2.549046e+010, 1.689711e-004, 9.112248e-002, 9.138155e-002, 1.326003e-008, 6.119967e-001, 1.570326e+003, 1.728818e-002, 2.568426e-002, 1.173423e-002, 3.023392e-002, 4.410010e-003, 7.138938e-002, 9.841149e-006, 8.394846e-007, 2.032981e-001, 1.224125e-001, 1.879667e-006, 7.047296e-009, 5.172244e-008, 1.274119e-008, 2.114880e-008, 1.103081e-005, 8.121193e-008, 5.135256e-001, 1.196020e-001, 2.804524e+001
5.018562e+000, 9.999997e-001, 2.149509e-004, 5.564154e+002, 1.000000e+000, 2.358808e+010, 1.705635e-004, 9.542271e-002, 9.568422e-002, 8.141998e-009, 5.966239e-001, 1.594146e+003, 1.700380e-002, 2.625656e-002, 1.147210e-002, 2.791697e-002, 4.687340e-003, 7.127149e-002, 8.836008e-006, 7.811222e-007, 1.986985e-001, 1.279665e-001, 1.807279e-006, 6.283234e-009, 5.222305e-008, 1.295643e-008, 2.225157e-008, 1.204023e-005, 7.867429e-008, 5.147031e-001, 1.196020e-001, 2.811807e+001
5.020625e+000, 9.999997e-001, 2.125577e-004, 5.626802e+002, 1.000000e+000, 2.180609e+010, 1.715687e-004, 9.956320e-002, 9.982625e-002, 5.437314e-009, 5.826728e-001, 1.616044e+003, 1.683229e-002, 2.669227e-002, 1.117625e-002, 2.590499e-002, 4.942228e-003, 7.106047e-002, 7.991089e-006, 7.285048e-007, 1.945143e-001, 1.330511e-001, 1.738575e-006, 5.651279e-009, 5.224016e-008, 1.307641e-008, 2.321356e-008, 1.302899e-005, 7.577199e-008, 5.158025e-001, 1.196020e-001, 2.818695e+001
5.022687e+000, 9.999997e-001, 2.104195e-004, 5.683979e+002, 1.000000e+000, 2.015025e+010, 1.720865e-004, 1.035748e-001, 1.038386e-001, 3.902970e-009, 5.701305e-001, 1.636195e+003, 1.674456e-002, 2.700390e-002, 1.086542e-002, 2.415901e-002, 5.174047e-003, 7.080412e-002, 7.279125e-006, 6.811812e-007, 1.907450e-001, 1.376599e-001, 1.673908e-006, 5.124653e-009, 5.187893e-008, 1.312026e-008, 2.403816e-008, 1.399319e-005, 7.275567e-008, 5.168203e-001, 1.196020e-001, 2.825134e+001
5.024750e+000, 9.999997e-001, 2.084975e-004, 5.736374e+002, 1.000000e+000, 1.862301e+010, 1.722028e-004, 1.074827e-001, 1.077467e-001, 2.960138e-009, 5.589538e-001, 1.654760e+003, 1.671690e-002, 2.720473e-002, 1.055291e-002, 2.264443e-002, 5.383144e-003, 7.053854e-002, 6.677643e-006, 6.386991e-007, 1.873809e-001, 1.417987e-001, 1.613435e-006, 4.682778e-009, 5.123321e-008, 1.310505e-008, 2.473187e-008, 1.493013e-005, 6.980353e-008, 5.177558e-001, 1.196020e-001, 2.831092e+001
5.026812e+000, 9.999997e-001, 2.067600e-004, 5.784580e+002, 1.000000e+000, 1.722393e+010, 1.719909e-004, 1.113065e-001, 1.115702e-001, 2.337313e-009, 5.490778e-001, 1.671886e+003, 1.673051e-002, 2.730811e-002, 1.024770e-002, 2.133099e-002, 5.570533e-003, 7.028967e-002, 6.168175e-006, 6.006100e-007, 1.844054e-001, 1.454821e-001, 1.557162e-006, 4.309641e-009, 5.038264e-008, 1.304537e-008, 2.530330e-008, 1.583801e-005, 6.703156e-008, 5.186107e-001, 1.196020e-001, 2.836556e+001
5.028875e+000, 9.999997e-001, 2.051809e-004, 5.829099e+002, 1.000000e+000, 1.595009e+010, 1.715134e-004, 1.150611e-001, 1.153241e-001, 1.897447e-009, 5.404251e-001, 1.687705e+003, 1.677080e-002, 2.732695e-002, 9.955627e-003, 2.019246e-002, 5.737604e-003, 7.007523e-002, 5.735546e-006, 5.664742e-007, 1.817976e-001, 1.487307e-001, 1.504991e-006, 3.992542e-009, 4.939254e-008, 1.295342e-008, 2.576231e-008, 1.671567e-005, 6.450800e-008, 5.193883e-001, 1.196020e-001, 2.841526e+001
5.033000e+000, 9.999997e-001, 2.024244e-004, 5.908478e+002, 1.000000e+000, 1.376870e+010, 1.699127e-004, 1.224275e-001, 1.226880e-001, 1.339985e-009, 5.265239e-001, 1.715793e+003, 1.689814e-002, 2.714791e-002, 9.421595e-003, 1.837121e-002, 6.015378e-003, 6.978377e-002, 5.058731e-006, 5.085723e-007, 1.776132e-001, 1.539976e-001, 1.412223e-006, 3.490899e-009, 4.714983e-008, 1.270448e-008, 2.637233e-008, 1.837849e-005, 6.030967e-008, 5.207257e-001, 1.196020e-001, 2.850006e+001
5.037125e+000, 9.999997e-001, 2.000592e-004, 5.978328e+002, 1.000000e+000, 1.197767e+010, 1.677082e-004, 1.295738e-001, 1.298310e-001, 9.916133e-010, 5.159885e-001, 1.740339e+003, 1.703595e-002, 2.676959e-002, 8.951445e-003, 1.696698e-002, 6.236080e-003, 6.968160e-002, 4.551154e-006, 4.611462e-007, 1.744552e-001, 1.580404e-001, 1.331737e-006, 3.110490e-009, 4.481445e-008, 1.241179e-008, 2.667469e-008, 1.993291e-005, 5.708263e-008, 5.218363e-001, 1.196020e-001, 2.857002e+001
5.041250e+000, 9.999997e-001, 1.980008e-004, 6.040480e+002, 1.000000e+000, 1.051689e+010, 1.651129e-004, 1.365036e-001, 1.367567e-001, 7.605275e-010, 5.081233e-001, 1.761969e+003, 1.715870e-002, 2.625804e-002, 8.540529e-003, 1.587596e-002, 6.411252e-003, 6.975328e-002, 4.164422e-006, 4.219918e-007, 1.721165e-001, 1.610976e-001, 1.261613e-006, 2.816062e-009, 4.252572e-008, 1.210237e-008, 2.674233e-008, 2.138311e-005, 5.467075e-008, 5.227608e-001, 1.196020e-001, 2.862750e+001
5.049500e+000, 9.999997e-001, 1.946079e-004, 6.145794e+002, 1.000000e+000, 8.410414e+009, 1.591903e-004, 1.497467e-001, 1.499908e-001, 4.914258e-010, 4.985758e-001, 1.797969e+003, 1.732517e-002, 2.498982e-002, 7.874673e-003, 1.439262e-002, 6.652725e-003, 7.032913e-002, 3.642368e-006, 3.622587e-007, 1.693483e-001, 1.648931e-001, 1.146225e-006, 2.400603e-009, 3.832378e-008, 1.148900e-008, 2.636097e-008, 2.398338e-005, 5.177758e-008, 5.241652e-001, 1.196020e-001, 2.871182e+001
5.059169e+000, 9.999997e-001, 1.914102e-004, 6.248465e+002, 1.000000e+000, 6.761282e+009, 1.518152e-004, 1.640741e-001, 1.643068e-001, 3.224272e-010, 4.926182e-001, 1.832530e+003, 1.739990e-002, 2.340434e-002, 7.253718e-003, 1.324870e-002, 6.826813e-003, 7.136168e-002, 3.243443e-006, 3.114553e-007, 1.677216e-001, 1.673634e-001, 1.037586e-006, 2.076902e-009, 3.419488e-008, 1.080878e-008, 2.550134e-008, 2.665607e-005, 5.002322e-008, 5.253885e-001, 1.196020e-001, 2.878287e+001
5.068838e+000, 9.999997e-001, 1.887857e-004, 6.335330e+002, 1.000000e+000, 5.634239e+009, 1.445555e-004, 1.770805e-001, 1.773022e-001, 2.269651e-010, 4.893529e-001, 1.861513e+003, 1.738841e-002, 2.188959e-002, 6.741264e-003, 1.243252e-002, 6.928451e-003, 7.251899e-002, 2.961708e-006, 2.735978e-007, 1.669193e-001, 1.687964e-001, 9.484164e-007, 1.853440e-009, 3.088075e-008, 1.018315e-008, 2.448429e-008, 2.900896e-005, 4.911272e-008, 5.263517e-001, 1.196020e-001, 2.883722e+001
5.088176e+000, 9.999997e-001, 1.848237e-004, 6.471138e+002, 1.000000e+000, 4.264974e+009, 1.313153e-004, 1.989615e-001, 1.991628e-001, 1.334727e-010, 4.862000e-001, 1.906790e+003, 1.721564e-002, 1.928826e-002, 5.936060e-003, 1.131180e-002, 6.993688e-003, 7.474215e-002, 2.582539e-006, 2.221423e-007, 1.663204e-001, 1.703260e-001, 8.119990e-007, 1.574647e-009, 2.621002e-008, 9.110847e-009, 2.244228e-008, 3.288735e-005, 4.840623e-008, 5.278294e-001, 1.196020e-001, 2.891870e+001
5.107514e+000, 9.999997e-001, 1.817800e-004, 6.579491e+002, 1.000000e+000, 3.401919e+009, 1.199792e-004, 2.171973e-001, 2.173813e-001, 8.906013e-011, 4.839182e-001, 1.943099e+003, 1.699383e-002, 1.721214e-002, 5.288432e-003, 1.042385e-002, 6.972720e-003, 7.665726e-002, 2.300551e-006, 1.872335e-007, 1.659268e-001, 1.714628e-001, 7.082417e-007, 1.403510e-009, 2.320974e-008, 8.215498e-009, 2.064249e-008, 3.614258e-005, 4.793519e-008, 5.290227e-001, 1.196020e-001, 2.898405e+001
5.126852e+000, 9.999997e-001, 1.793634e-004, 6.668138e+002, 1.000000e+000, 2.805615e+009, 1.103942e-004, 2.326423e-001, 2.328115e-001, 6.518540e-011, 4.817967e-001, 1.973027e+003, 1.677098e-002, 1.555249e-002, 4.754416e-003, 9.665173e-003, 6.903546e-003, 7.826258e-002, 2.075114e-006, 1.621504e-007, 1.655268e-001, 1.724909e-001, 6.272788e-007, 1.290686e-009, 2.127303e-008, 7.471185e-009, 1.910778e-008, 3.894582e-005, 4.745326e-008, 5.300312e-001, 1.196020e-001, 2.903922e+001
5.165527e+000, 9.999997e-001, 1.759268e-004, 6.798396e+002, 1.000000e+000, 2.053833e+009, 9.575701e-005, 2.568938e-001, 2.570406e-001, 4.270906e-011, 4.776978e-001, 2.017680e+003, 1.637683e-002, 1.317156e-002, 3.954058e-003, 8.446964e-003, 6.698075e-003, 8.063852e-002, 1.742980e-006, 1.298488e-007, 1.646389e-001, 1.743910e-001, 5.142081e-007, 1.158842e-009, 1.922056e-008, 6.365331e-009, 1.675612e-008, 4.347752e-005, 4.638086e-008, 5.316381e-001, 1.196020e-001, 2.912744e+001
5.204203e+000, 9.999997e-001, 1.733944e-004, 6.897685e+002, 1.000000e+000, 1.577426e+009, 8.461756e-005, 2.768187e-001, 2.769485e-001, 3.203505e-011, 4.739027e-001, 2.052070e+003, 1.604991e-002, 1.145285e-002, 3.351119e-003, 7.447151e-003, 6.456733e-003, 8.244498e-002, 1.493792e-006, 1.086675e-007, 1.637407e-001, 1.760954e-001, 4.348154e-007, 1.081729e-009, 1.828377e-008, 5.553049e-009, 1.495032e-008, 4.730357e-005, 4.518269e-008, 5.329117e-001, 1.196020e-001, 2.919748e+001
5.242879e+000, 9.999997e-001, 1.714464e-004, 6.976057e+002, 1.000000e+000, 1.252823e+009, 7.588091e-005, 2.939169e-001, 2.940333e-001, 2.622240e-011, 4.705058e-001, 2.079434e+003, 1.577969e-002, 1.015263e-002, 2.883550e-003, 6.616085e-003, 6.206665e-003, 8.386967e-002, 1.300586e-006, 9.371320e-008, 1.628975e-001, 1.775956e-001, 3.764034e-007, 1.032166e-009, 1.786917e-008, 4.943065e-009, 1.351961e-008, 5.064827e-005, 4.395313e-008, 5.339461e-001, 1.196020e-001, 2.925443e+001
5.281555e+000, 9.999997e-001, 1.699028e-004, 7.039437e+002, 1.000000e+000, 1.021064e+009, 6.886246e-005, 3.090059e-001, 3.091115e-001, 2.273234e-011, 4.675152e-001, 2.101705e+003, 1.555497e-002, 9.134807e-003, 2.512894e-003, 5.919338e-003, 5.960931e-003, 8.502382e-002, 1.147206e-006, 8.259408e-008, 1.621335e-001, 1.789037e-001, 3.318886e-007, 9.980934e-010, 1.769721e-008, 4.476425e-009, 1.235830e-008, 5.363539e-005, 4.274698e-008, 5.348008e-001, 1.196020e-001, 2.930154e+001
5.358906e+000, 9.999997e-001, 1.677422e-004, 7.130108e+002, 1.000000e+000, 7.304861e+008, 5.873892e-005, 3.342861e-001, 3.343761e-001, 1.920619e-011, 4.627620e-001, 2.133916e+003, 1.521688e-002, 7.705985e-003, 1.991005e-003, 4.876757e-003, 5.522812e-003, 8.668547e-002, 9.305287e-007, 6.780405e-008, 1.608881e-001, 1.809686e-001, 2.716363e-007, 9.563754e-010, 1.759220e-008, 3.854340e-009, 1.066127e-008, 5.868265e-005, 4.060112e-008, 5.360843e-001, 1.196020e-001, 2.937228e+001
5.436258e+000, 9.999997e-001, 1.661680e-004, 7.197656e+002, 1.000000e+000, 5.471955e+008, 5.125411e-005, 3.559982e-001, 3.560768e-001, 1.756891e-011, 4.589961e-001, 2.158071e+003, 1.496316e-002, 6.673522e-003, 1.617446e-003, 4.080623e-003, 5.126513e-003, 8.793655e-002, 7.737271e-007, 5.758323e-008, 1.598820e-001, 1.825975e-001, 2.298219e-007, 9.304427e-010, 1.752933e-008, 3.440871e-009, 9.385100e-009, 6.304729e-005, 3.863645e-008, 5.370584e-001, 1.196020e-001, 2.942599e+001
5.513609e+000, 9.999997e-001, 1.649749e-004, 7.249708e+002, 1.000000e+000, 4.239385e+008, 4.550106e-005, 3.749933e-001, 3.750631e-001, 1.688470e-011, 4.559912e-001, 2.176774e+003, 1.476888e-002, 5.892203e-003, 1.340610e-003, 3.460689e-003, 4.773204e-003, 8.891266e-002, 6.557811e-007, 5.005611e-008, 1.590700e-001, 1.838958e-001, 1.992534e-007, 9.131161e-010, 1.741230e-008, 3.156906e-009, 8.389874e-009, 6.687531e-005, 3.685824e-008, 5.378181e-001, 1.196020e-001, 2.946790e+001
5.668312e+000, 9.999997e-001, 1.634159e-004, 7.318870e+002, 1.000000e+000, 2.820377e+008, 3.773627e-005, 4.057423e-001, 4.058002e-001, 1.693528e-011, 4.518275e-001, 2.201821e+003, 1.451020e-002, 4.853631e-003, 9.871747e-004, 2.628993e-003, 4.218961e-003, 9.023534e-002, 5.015508e-007, 4.026307e-008, 1.579356e-001, 1.856970e-001, 1.602201e-007, 8.930820e-010, 1.702329e-008, 2.832795e-009, 7.025049e-009, 7.305485e-005, 3.400613e-008, 5.388593e-001, 1.196020e-001, 2.952531e+001
