Distance_Run#8_(cm), Pressure_Run#8_(atm), Mass_density_Run#8_(g/cm3), Axial_velocity_Run#8_(cm/sec), Cross-section_area_Run#8_(cm2), Net_heat_production_from_gas-phase_reactions_Run#8_(erg/cm3-sec), EINO_Run#8_(g-NO/kg-fuel), EINO2_Run#8_(g-NO2/kg-fuel), EINOX_Run#8_(g-NOx/kg-fuel), EICO_Run#8_(g-CO/kg-fuel), Unburned_fuel_fraction_Run#8_(), Temperature_Run#8_(K), Mole_fraction_H2_Run#8_(), Mole_fraction_H_Run#8_(), Mole_fraction_O_Run#8_(), Mole_fraction_O2_Run#8_(), Mole_fraction_OH_Run#8_(), Mole_fraction_H2O_Run#8_(), Mole_fraction_HO2_Run#8_(), Mole_fraction_H2O2_Run#8_(), Mole_fraction_CO_Run#8_(), Mole_fraction_CO2_Run#8_(), Mole_fraction_HCO_Run#8_(), Mole_fraction_CH2O_Run#8_(), Mole_fraction_N_Run#8_(), Mole_fraction_NH_Run#8_(), Mole_fraction_NNH_Run#8_(), Mole_fraction_NO_Run#8_(), Mole_fraction_N2O_Run#8_(), Mole_fraction_N2_Run#8_(), Flow_rate_Run#8_(g/cm2-sec), Molecular_weight_Run#8_(g/mole)
4.969062e+000, 9.999997e-001, 1.000810e-003, 1.142438e+002, 1.000000e+000, 1.060828e+008, 2.397173e-011, 8.986222e-004, 8.986223e-004, 8.041827e-006, 9.931597e-001, 3.242839e+002, 7.323231e-002, 2.306920e-007, 5.195869e-007, 1.316979e-001, 4.396740e-007, 9.579517e-004, 8.363260e-005, 4.257370e-005, 2.965280e-001, 4.269239e-004, 1.577972e-010, 3.128396e-009, 8.761898e-013, 2.693014e-014, 4.809207e-017, 1.743651e-009, 1.591576e-011, 4.970295e-001, 1.143364e-001, 2.663148e+001
4.969578e+000, 9.999997e-001, 9.874477e-004, 1.157899e+002, 1.000000e+000, 1.903133e+008, 5.185148e-011, 1.019426e-003, 1.019426e-003, 8.628889e-006, 9.924867e-001, 3.289655e+002, 7.232445e-002, 4.662122e-007, 6.654032e-007, 1.317003e-001, 8.416863e-007, 1.125112e-003, 1.016462e-004, 4.903965e-005, 2.966579e-001, 5.337064e-004, 3.204373e-010, 3.923732e-009, 1.062236e-012, 4.465877e-014, 1.143611e-016, 2.174608e-009, 1.996575e-011, 4.975058e-001, 1.143364e-001, 2.665524e+001
4.970094e+000, 9.999997e-001, 9.720123e-004, 1.176286e+002, 1.000000e+000, 3.337865e+008, 1.095025e-010, 1.159150e-003, 1.159150e-003, 9.230390e-006, 9.916963e-001, 3.344898e+002, 7.141095e-002, 8.982694e-007, 8.641344e-007, 1.316706e-001, 1.568445e-006, 1.324561e-003, 1.235228e-004, 5.630136e-005, 2.967543e-001, 6.704041e-004, 6.210038e-010, 4.948006e-009, 1.288175e-012, 7.290996e-014, 2.671630e-016, 2.735269e-009, 2.518658e-011, 4.979860e-001, 1.143364e-001, 2.667919e+001
4.970609e+000, 9.999997e-001, 9.543753e-004, 1.198024e+002, 1.000000e+000, 5.759473e+008, 2.268622e-010, 1.319321e-003, 1.319321e-003, 9.834829e-006, 9.907669e-001, 3.409776e+002, 7.049858e-002, 1.682902e-006, 1.137818e-006, 1.316013e-001, 2.868390e-006, 1.561308e-003, 1.494865e-004, 6.427737e-005, 2.968083e-001, 8.441174e-004, 1.170201e-009, 6.259704e-009, 1.561197e-012, 1.166657e-013, 6.159990e-016, 3.464787e-009, 3.188086e-011, 4.984669e-001, 1.143364e-001, 2.670319e+001
4.971125e+000, 9.999997e-001, 9.344663e-004, 1.223548e+002, 1.000000e+000, 9.750653e+008, 4.725735e-010, 1.501180e-003, 1.501180e-003, 1.043150e-005, 9.896749e-001, 3.485536e+002, 6.959436e-002, 3.073950e-006, 1.517861e-006, 1.314846e-001, 5.143141e-006, 1.840651e-003, 1.793813e-004, 7.280353e-005, 2.968103e-001, 1.062954e-003, 2.149168e-009, 7.928748e-009, 1.891194e-012, 1.837710e-013, 1.436225e-015, 4.412594e-009, 4.041477e-011, 4.989451e-001, 1.143364e-001, 2.672707e+001
4.971641e+000, 9.999997e-001, 9.122951e-004, 1.253283e+002, 1.000000e+000, 1.612107e+009, 9.708306e-010, 1.705353e-003, 1.705354e-003, 1.101111e-005, 9.883951e-001, 3.573400e+002, 6.870522e-002, 5.467979e-006, 2.048151e-006, 1.313126e-001, 9.007493e-006, 2.167979e-003, 2.124688e-004, 8.162643e-005, 2.967505e-001, 1.335818e-003, 3.840986e-009, 1.003706e-008, 2.287595e-012, 2.812097e-013, 3.319155e-015, 5.639059e-009, 5.122114e-011, 4.994173e-001, 1.143364e-001, 2.675070e+001
4.972156e+000, 9.999997e-001, 8.879710e-004, 1.287614e+002, 1.000000e+000, 2.590228e+009, 1.978385e-009, 1.931433e-003, 1.931436e-003, 1.156789e-005, 9.869020e-001, 3.674476e+002, 6.783734e-002, 9.455877e-006, 2.788276e-006, 1.310778e-001, 1.533926e-005, 2.548484e-003, 2.472737e-004, 9.041522e-005, 2.966189e-001, 1.672002e-003, 6.664897e-009, 1.267820e-008, 2.764858e-012, 4.189281e-013, 7.640714e-015, 7.214582e-009, 6.480936e-011, 4.998801e-001, 1.143364e-001, 2.677394e+001
4.972672e+000, 9.999997e-001, 8.617155e-004, 1.326847e+002, 1.000000e+000, 4.025590e+009, 3.978630e-009, 2.177586e-003, 2.177592e-003, 1.209993e-005, 9.851718e-001, 3.789651e+002, 6.699562e-002, 1.587418e-005, 3.816082e-006, 1.307739e-001, 2.528616e-005, 2.986780e-003, 2.815759e-004, 9.879660e-005, 2.964067e-001, 2.080562e-003, 1.120523e-008, 1.595544e-008, 3.341142e-012, 6.061308e-013, 1.741042e-014, 9.216358e-009, 8.176712e-011, 5.003310e-001, 1.143364e-001, 2.679669e+001
4.973187e+000, 9.999997e-001, 8.338626e-004, 1.371166e+002, 1.000000e+000, 6.025996e+009, 7.869141e-009, 2.440382e-003, 2.440394e-003, 1.260967e-005, 9.831843e-001, 3.919477e+002, 6.618302e-002, 2.584502e-005, 5.228591e-006, 1.303961e-001, 4.018730e-005, 3.486480e-003, 3.126358e-004, 1.064090e-004, 2.961065e-001, 2.569511e-003, 1.822321e-008, 1.997750e-008, 4.042314e-012, 8.519638e-013, 3.908308e-014, 1.172270e-008, 1.027656e-010, 5.007680e-001, 1.143364e-001, 2.681889e+001
4.973703e+000, 9.999997e-001, 8.048435e-004, 1.420605e+002, 1.000000e+000, 8.658731e+009, 1.523979e-008, 2.715054e-003, 2.715077e-003, 1.310326e-005, 9.809255e-001, 4.064070e+002, 6.540015e-002, 4.079058e-005, 7.140417e-006, 1.299415e-001, 6.137703e-005, 4.049810e-003, 3.376614e-004, 1.129605e-004, 2.957136e-001, 3.144917e-003, 2.863831e-008, 2.485121e-008, 4.904141e-012, 1.163879e-012, 8.592696e-014, 1.480598e-008, 1.285617e-010, 5.011900e-001, 1.143364e-001, 2.684051e+001
4.974219e+000, 9.999997e-001, 7.751540e-004, 1.475016e+002, 1.000000e+000, 1.191730e+010, 2.878702e-008, 2.996255e-003, 2.996299e-003, 1.358940e-005, 9.783893e-001, 4.223041e+002, 6.464515e-002, 6.240839e-005, 9.679668e-006, 1.294093e-001, 8.988015e-005, 4.677386e-003, 3.543924e-004, 1.182693e-004, 2.952263e-001, 3.810112e-003, 4.346727e-008, 3.067097e-008, 5.976644e-012, 1.548041e-012, 1.840361e-013, 1.852651e-008, 1.600023e-010, 5.015970e-001, 1.143364e-001, 2.686157e+001
4.975250e+000, 9.999997e-001, 7.157767e-004, 1.597376e+002, 1.000000e+000, 1.961708e+010, 9.195532e-008, 3.552124e-003, 3.552265e-003, 1.455116e-005, 9.725157e-001, 4.580301e+002, 6.320126e-002, 1.310272e-004, 1.701583e-005, 1.281226e-001, 1.695924e-004, 6.117100e-003, 3.596072e-004, 1.250148e-004, 2.939821e-001, 5.402985e-003, 8.883134e-008, 4.527970e-008, 8.962333e-012, 2.560831e-012, 7.487851e-013, 2.797543e-008, 2.421940e-010, 5.023715e-001, 1.143364e-001, 2.690232e+001
4.975766e+000, 9.999997e-001, 6.872204e-004, 1.663752e+002, 1.000000e+000, 2.390809e+010, 1.573921e-007, 3.827866e-003, 3.828107e-003, 1.506316e-005, 9.692464e-001, 4.774150e+002, 6.249376e-002, 1.833794e-004, 2.218715e-005, 1.273827e-001, 2.191802e-004, 6.919236e-003, 3.511119e-004, 1.267481e-004, 2.932491e-001, 6.308590e-003, 1.219084e-007, 5.401987e-008, 1.119701e-011, 3.241052e-012, 1.435143e-012, 3.375805e-008, 2.952529e-010, 5.027438e-001, 1.143364e-001, 2.692218e+001
4.976281e+000, 9.999997e-001, 6.597206e-004, 1.733104e+002, 1.000000e+000, 2.814811e+010, 2.595038e-007, 4.105360e-003, 4.105758e-003, 1.560017e-005, 9.657689e-001, 4.976774e+002, 6.179091e-002, 2.495216e-004, 2.855930e-005, 1.265805e-001, 2.734217e-004, 7.774877e-003, 3.365631e-004, 1.274043e-004, 2.924473e-001, 7.283432e-003, 1.621871e-007, 6.370689e-008, 1.413447e-011, 4.080384e-012, 2.635709e-012, 4.032862e-008, 3.581806e-010, 5.031072e-001, 1.143364e-001, 2.694176e+001
4.976797e+000, 9.999997e-001, 6.335164e-004, 1.804790e+002, 1.000000e+000, 3.215847e+010, 4.123769e-007, 4.387986e-003, 4.388618e-003, 1.616179e-005, 9.621140e-001, 5.186356e+002, 6.108662e-002, 3.308304e-004, 3.631946e-005, 1.257230e-001, 3.299595e-004, 8.679994e-003, 3.180493e-004, 1.270700e-004, 2.915871e-001, 8.317273e-003, 2.096734e-007, 7.419640e-008, 1.802320e-011, 5.138446e-012, 4.638932e-012, 4.774163e-008, 4.324035e-010, 5.034634e-001, 1.143364e-001, 2.696114e+001
4.977312e+000, 9.999997e-001, 6.087549e-004, 1.878201e+002, 1.000000e+000, 3.581531e+010, 6.322193e-007, 4.680375e-003, 4.681344e-003, 1.674368e-005, 9.583139e-001, 5.401159e+002, 6.037576e-002, 4.282930e-004, 4.570161e-005, 1.248174e-001, 3.864805e-004, 9.630495e-003, 2.974856e-004, 1.258223e-004, 2.906792e-001, 9.399361e-003, 2.640843e-007, 8.528194e-008, 2.318994e-011, 6.499515e-012, 7.830927e-012, 5.607050e-008, 5.195144e-010, 5.038136e-001, 1.143364e-001, 2.698035e+001
4.977828e+000, 9.999997e-001, 5.855049e-004, 1.952784e+002, 1.000000e+000, 3.905046e+010, 9.366484e-007, 4.987577e-003, 4.989013e-003, 1.733785e-005, 9.543995e-001, 5.619599e+002, 5.965438e-002, 5.425068e-004, 5.700610e-005, 1.238706e-001, 4.409866e-004, 1.062233e-002, 2.763805e-004, 1.237318e-004, 2.897334e-001, 1.051926e-002, 3.248865e-007, 9.670277e-008, 3.005984e-011, 8.279781e-012, 1.270009e-011, 6.540760e-008, 6.212948e-010, 5.041588e-001, 1.143364e-001, 2.699939e+001
4.978344e+000, 9.999997e-001, 5.637744e-004, 2.028053e+002, 1.000000e+000, 4.184145e+010, 1.343803e-006, 5.314468e-003, 5.316528e-003, 1.793307e-005, 9.503988e-001, 5.840286e+002, 5.891969e-002, 6.737169e-004, 7.061778e-005, 1.228895e-001, 4.919536e-004, 1.165153e-002, 2.557781e-004, 1.208689e-004, 2.887586e-001, 1.166748e-002, 3.913736e-007, 1.081571e-007, 3.917712e-011, 1.063327e-011, 1.983314e-011, 7.586195e-008, 7.397342e-010, 5.044997e-001, 1.143364e-001, 2.701827e+001
4.978859e+000, 9.999997e-001, 5.435276e-004, 2.103600e+002, 1.000000e+000, 4.419799e+010, 1.871436e-006, 5.665430e-003, 5.668300e-003, 1.851582e-005, 9.463362e-001, 6.062036e+002, 5.816995e-002, 8.218766e-004, 8.702078e-005, 1.218797e-001, 5.383767e-004, 1.271424e-002, 2.363108e-004, 1.173081e-004, 2.877621e-001, 1.283579e-002, 4.627431e-007, 1.193190e-007, 5.123067e-011, 1.376209e-011, 2.990344e-011, 8.755631e-008, 8.770553e-010, 5.048367e-001, 1.143364e-001, 2.703698e+001
4.979375e+000, 9.999997e-001, 5.246999e-004, 2.179083e+002, 1.000000e+000, 4.614959e+010, 2.536097e-006, 6.044259e-003, 6.048148e-003, 1.907095e-005, 9.422314e-001, 6.283857e+002, 5.740426e-002, 9.867157e-004, 1.068088e-004, 1.208461e-001, 5.797325e-004, 1.380677e-002, 2.182980e-004, 1.131301e-004, 2.867498e-001, 1.401749e-002, 5.381578e-007, 1.298570e-007, 6.707741e-011, 1.792430e-011, 4.365358e-011, 1.006249e-007, 1.035735e-009, 5.051701e-001, 1.143364e-001, 2.705549e+001
4.979891e+000, 9.999997e-001, 5.072095e-004, 2.254225e+002, 1.000000e+000, 4.773609e+010, 3.352464e-006, 6.454209e-003, 6.459349e-003, 1.958256e-005, 9.380998e-001, 6.504941e+002, 5.662244e-002, 1.167806e-003, 1.306904e-004, 1.197928e-001, 6.158968e-004, 1.492559e-002, 2.018473e-004, 1.084215e-004, 2.857264e-001, 1.520731e-002, 6.167883e-007, 1.394523e-007, 8.776590e-011, 2.344301e-011, 6.187445e-011, 1.152122e-007, 1.218530e-009, 5.054999e-001, 1.143364e-001, 2.707378e+001
4.980406e+000, 9.999997e-001, 4.909662e-004, 2.328805e+002, 1.000000e+000, 4.900126e+010, 4.333027e-006, 6.898097e-003, 6.904741e-003, 2.003499e-005, 9.339530e-001, 6.724635e+002, 5.582477e-002, 1.364615e-003, 1.594895e-004, 1.187225e-001, 6.470502e-004, 1.606745e-002, 1.869376e-004, 1.032734e-004, 2.846951e-001, 1.640141e-002, 6.978291e-007, 1.478151e-007, 1.145634e-010, 3.072179e-011, 8.538656e-011, 1.314728e-007, 1.428499e-009, 5.058263e-001, 1.143364e-001, 2.709183e+001
4.981437e+000, 9.999997e-001, 4.618159e-004, 2.475801e+002, 1.000000e+000, 5.073170e+010, 6.825211e-006, 7.886262e-003, 7.896727e-003, 2.073088e-005, 9.256344e-001, 7.158421e+002, 5.418438e-002, 1.803393e-003, 2.345108e-004, 1.165371e-001, 6.956505e-004, 1.841124e-002, 1.614106e-004, 9.194463e-005, 2.826148e-001, 1.879532e-002, 8.644942e-007, 1.601579e-007, 1.908250e-010, 5.198630e-011, 1.516347e-010, 1.694580e-007, 1.939076e-009, 5.064691e-001, 1.143364e-001, 2.712715e+001
4.982469e+000, 9.999997e-001, 4.365480e-004, 2.619104e+002, 1.000000e+000, 5.163371e+010, 1.005641e-005, 9.014452e-003, 9.029871e-003, 2.104356e-005, 9.173084e-001, 7.582305e+002, 5.249274e-002, 2.297329e-003, 3.400225e-004, 1.143011e-001, 7.303325e-004, 2.081199e-002, 1.405779e-004, 7.999547e-005, 2.805172e-001, 2.118882e-002, 1.032342e-006, 1.658502e-007, 3.101943e-010, 8.649043e-011, 2.487495e-010, 2.156587e-007, 2.590602e-009, 5.070985e-001, 1.143364e-001, 2.716135e+001
4.983500e+000, 9.999997e-001, 4.145251e-004, 2.758251e+002, 1.000000e+000, 5.196154e+010, 1.403135e-005, 1.029605e-002, 1.031756e-002, 2.092182e-005, 9.089648e-001, 7.994841e+002, 5.075866e-002, 2.841702e-003, 4.848116e-004, 1.120117e-001, 7.559886e-004, 2.325439e-002, 1.235078e-004, 6.804786e-005, 2.783985e-001, 2.358588e-002, 1.196899e-006, 1.647933e-007, 4.901332e-010, 1.400408e-010, 3.825553e-010, 2.715024e-007, 3.414780e-009, 5.077152e-001, 1.143364e-001, 2.719436e+001
4.984531e+000, 9.999997e-001, 3.952108e-004, 2.893049e+002, 1.000000e+000, 5.190225e+010, 1.871859e-005, 1.174199e-002, 1.177069e-002, 2.035835e-005, 9.005738e-001, 8.395368e+002, 4.899085e-002, 3.432090e-003, 6.777267e-004, 1.096605e-001, 7.774249e-004, 2.572688e-002, 1.093866e-004, 5.661838e-005, 2.762490e-001, 2.599755e-002, 1.354303e-006, 1.577999e-007, 7.510624e-010, 2.194157e-010, 5.580423e-010, 3.385665e-007, 4.447997e-009, 5.083201e-001, 1.143364e-001, 2.722617e+001
4.985562e+000, 9.999997e-001, 3.781630e-004, 3.023469e+002, 1.000000e+000, 5.158695e+010, 2.405763e-005, 1.336080e-002, 1.339769e-002, 1.938726e-005, 8.920956e-001, 8.783713e+002, 4.719770e-002, 4.064375e-003, 9.268386e-004, 1.072367e-001, 7.988839e-004, 2.822048e-002, 9.757038e-005, 4.609971e-005, 2.740562e-001, 2.843852e-002, 1.501289e-006, 1.463097e-007, 1.115230e-009, 3.318379e-010, 7.792446e-010, 4.185640e-007, 5.730711e-009, 5.089146e-001, 1.143364e-001, 2.725683e+001
4.986594e+000, 9.999997e-001, 3.630219e-004, 3.149574e+002, 1.000000e+000, 5.110390e+010, 2.996652e-005, 1.515831e-002, 1.520426e-002, 1.807483e-005, 8.834878e-001, 9.159992e+002, 4.538729e-002, 4.734658e-003, 1.238614e-003, 1.047290e-001, 8.238834e-004, 3.072754e-002, 8.756576e-005, 3.675557e-005, 2.718073e-001, 3.092476e-002, 1.635214e-006, 1.320253e-007, 1.605148e-009, 4.843017e-010, 1.049205e-009, 5.133142e-007, 7.306110e-009, 5.095004e-001, 1.143364e-001, 2.728638e+001
4.987625e+000, 9.999997e-001, 3.494948e-004, 3.271478e+002, 1.000000e+000, 5.051012e+010, 3.634914e-005, 1.713720e-002, 1.719293e-002, 1.650670e-005, 8.747099e-001, 9.524483e+002, 4.356775e-002, 5.439135e-003, 1.617210e-003, 1.021284e-001, 8.551929e-004, 3.324056e-002, 7.899890e-005, 2.872663e-005, 2.694903e-001, 3.347172e-002, 1.754125e-006, 1.165731e-007, 2.241837e-009, 6.828841e-010, 1.369991e-009, 6.247003e-007, 9.217958e-009, 5.100796e-001, 1.143364e-001, 2.731494e+001
4.988656e+000, 9.999997e-001, 3.373440e-004, 3.389312e+002, 1.000000e+000, 4.984062e+010, 4.310196e-005, 1.929659e-002, 1.936268e-002, 1.477536e-005, 8.657271e-001, 9.877544e+002, 4.174748e-002, 6.173995e-003, 2.063954e-003, 9.942952e-002, 8.948729e-004, 3.575118e-002, 7.158653e-005, 2.204488e-005, 2.670950e-001, 3.609321e-002, 1.856799e-006, 1.012679e-007, 3.043180e-009, 9.321771e-010, 1.742737e-009, 7.546123e-007, 1.150763e-008, 5.106544e-001, 1.143364e-001, 2.734262e+001
4.989687e+000, 9.999997e-001, 3.263769e-004, 3.503202e+002, 1.000000e+000, 4.911606e+010, 5.011921e-005, 2.163181e-002, 2.170865e-002, 1.297019e-005, 8.565119e-001, 1.021952e+003, 3.993523e-002, 6.935343e-003, 2.577071e-003, 9.663162e-002, 9.443437e-004, 3.824961e-002, 6.511354e-005, 1.665429e-005, 2.646139e-001, 3.880066e-002, 1.942760e-006, 8.701130e-008, 4.022590e-009, 1.234902e-009, 2.167679e-009, 9.048818e-007, 1.421049e-008, 5.112275e-001, 1.143364e-001, 2.736958e+001
4.990719e+000, 9.999997e-001, 3.164437e-004, 3.613168e+002, 1.000000e+000, 4.835156e+010, 5.729334e-005, 2.413426e-002, 2.422210e-002, 1.117067e-005, 8.470446e-001, 1.055050e+003, 3.813995e-002, 7.719123e-003, 3.151646e-003, 9.373898e-002, 1.004463e-003, 4.072427e-002, 5.941734e-005, 1.243511e-005, 2.620421e-001, 4.160284e-002, 2.012262e-006, 7.430428e-008, 5.188145e-009, 1.591714e-009, 2.644011e-009, 1.077213e-006, 1.735198e-008, 5.118016e-001, 1.143364e-001, 2.739604e+001
4.991750e+000, 9.999997e-001, 3.074169e-004, 3.719264e+002, 1.000000e+000, 4.755376e+010, 6.452379e-005, 2.679171e-002, 2.689063e-002, 9.442644e-006, 8.373144e-001, 1.087067e+003, 3.637108e-002, 8.521187e-003, 3.779881e-003, 9.076084e-002, 1.075617e-003, 4.316195e-002, 5.437031e-005, 9.228535e-006, 2.593776e-001, 4.450554e-002, 2.066093e-006, 6.332417e-008, 6.542167e-009, 2.001262e-009, 3.170133e-009, 1.273111e-006, 2.094372e-008, 5.123792e-001, 1.143364e-001, 2.742219e+001
4.992781e+000, 9.999997e-001, 2.991901e-004, 3.821531e+002, 1.000000e+000, 4.672544e+010, 7.171915e-005, 2.958860e-002, 2.969856e-002, 7.836506e-006, 8.273189e-001, 1.118020e+003, 3.463828e-002, 9.337289e-003, 4.451527e-003, 8.771089e-002, 1.157822e-003, 4.554803e-002, 4.987179e-005, 6.859476e-006, 2.566210e-001, 4.751161e-002, 2.105455e-006, 5.403071e-008, 8.081163e-009, 2.460368e-009, 3.743703e-009, 1.493823e-006, 2.498010e-008, 5.129632e-001, 1.143364e-001, 2.744827e+001
