Distance_Run#13_(cm), Pressure_Run#13_(atm), Mass_density_Run#13_(g/cm3), Axial_velocity_Run#13_(cm/sec), Cross-section_area_Run#13_(cm2), Net_heat_production_from_gas-phase_reactions_Run#13_(erg/cm3-sec), EINO_Run#13_(g-NO/kg-fuel), EINO2_Run#13_(g-NO2/kg-fuel), EINOX_Run#13_(g-NOx/kg-fuel), EICO_Run#13_(g-CO/kg-fuel), Unburned_fuel_fraction_Run#13_(), Temperature_Run#13_(K), Mole_fraction_H2_Run#13_(), Mole_fraction_H_Run#13_(), Mole_fraction_O_Run#13_(), Mole_fraction_O2_Run#13_(), Mole_fraction_OH_Run#13_(), Mole_fraction_H2O_Run#13_(), Mole_fraction_HO2_Run#13_(), Mole_fraction_H2O2_Run#13_(), Mole_fraction_CO_Run#13_(), Mole_fraction_CO2_Run#13_(), Mole_fraction_HCO_Run#13_(), Mole_fraction_CH2O_Run#13_(), Mole_fraction_N_Run#13_(), Mole_fraction_NH_Run#13_(), Mole_fraction_NNH_Run#13_(), Mole_fraction_NO_Run#13_(), Mole_fraction_N2O_Run#13_(), Mole_fraction_N2_Run#13_(), Flow_rate_Run#13_(g/cm2-sec), Molecular_weight_Run#13_(g/mole)
4.972156e+000, 9.999997e-001, 1.014181e-003, 1.292137e+002, 1.000000e+000, 5.657624e+007, 1.082580e-011, 3.100303e-004, 3.100303e-004, 1.927780e-005, 9.961166e-001, 3.126808e+002, 9.438012e-002, 1.229096e-007, 3.674005e-007, 1.164420e-001, 1.684228e-007, 4.771414e-004, 5.971683e-005, 2.771418e-005, 3.495931e-001, 1.961725e-004, 1.143767e-010, 2.903330e-009, 4.159100e-013, 3.831282e-015, 1.451742e-017, 4.021071e-010, 2.336111e-012, 4.388234e-001, 1.310462e-001, 2.602165e+001
4.972672e+000, 9.999997e-001, 1.004999e-003, 1.303944e+002, 1.000000e+000, 1.060945e+008, 2.382111e-011, 3.561901e-004, 3.561901e-004, 2.116171e-005, 9.957340e-001, 3.158584e+002, 9.337238e-002, 2.589222e-007, 4.660490e-007, 1.164983e-001, 3.428256e-007, 5.740439e-004, 7.403177e-005, 3.288752e-005, 3.498908e-001, 2.521803e-004, 2.418822e-010, 3.746221e-009, 5.181288e-013, 7.067309e-015, 3.512704e-017, 5.080071e-010, 3.013881e-012, 4.393043e-001, 1.310462e-001, 2.604810e+001
4.973187e+000, 9.999997e-001, 9.939092e-004, 1.318492e+002, 1.000000e+000, 1.943468e+008, 5.015149e-011, 4.110237e-004, 4.110238e-004, 2.319779e-005, 9.952801e-001, 3.197146e+002, 9.234059e-002, 5.164703e-007, 6.001994e-007, 1.165343e-001, 6.761815e-007, 6.941557e-004, 9.215861e-005, 3.904047e-005, 3.501732e-001, 3.274282e-004, 4.851531e-010, 4.885922e-009, 6.469180e-013, 1.275693e-014, 8.190794e-017, 6.492581e-010, 3.930728e-012, 4.397973e-001, 1.310462e-001, 2.607518e+001
4.973703e+000, 9.999997e-001, 9.806589e-004, 1.336307e+002, 1.000000e+000, 3.514648e+008, 1.023865e-010, 4.754183e-004, 4.754185e-004, 2.534773e-005, 9.947384e-001, 3.243766e+002, 9.129294e-002, 1.003294e-006, 7.850736e-007, 1.165431e-001, 1.311346e-006, 8.423738e-004, 1.147169e-004, 4.622439e-005, 3.504309e-001, 4.278713e-004, 9.481818e-010, 6.419425e-009, 8.080871e-013, 2.236476e-014, 1.866063e-016, 8.380457e-010, 5.165050e-012, 4.402988e-001, 1.310462e-001, 2.610271e+001
4.974219e+000, 9.999997e-001, 9.650154e-004, 1.357970e+002, 1.000000e+000, 6.262556e+008, 2.110013e-010, 5.502133e-004, 5.502136e-004, 2.756495e-005, 9.940892e-001, 3.299853e+002, 9.023898e-002, 1.906236e-006, 1.043089e-006, 1.165163e-001, 2.500432e-006, 1.024298e-003, 1.421365e-004, 5.441776e-005, 3.506530e-001, 5.608722e-004, 1.813279e-009, 8.470849e-009, 1.009346e-012, 3.889548e-014, 4.324698e-016, 1.090712e-009, 6.818485e-012, 4.408045e-001, 1.310462e-001, 2.613046e+001
4.974734e+000, 9.999997e-001, 9.467966e-004, 1.384100e+002, 1.000000e+000, 1.094243e+009, 4.338055e-010, 6.361133e-004, 6.361140e-004, 2.979941e-005, 9.933097e-001, 3.366919e+002, 8.918939e-002, 3.538385e-006, 1.406917e-006, 1.164450e-001, 4.668144e-006, 1.246159e-003, 1.744235e-004, 6.349363e-005, 3.508270e-001, 7.352516e-004, 3.388220e-009, 1.119634e-008, 1.259631e-012, 6.627172e-014, 1.007458e-015, 1.428810e-009, 9.019822e-012, 4.413097e-001, 1.310462e-001, 2.615817e+001
4.974992e+000, 9.999997e-001, 9.366496e-004, 1.399095e+002, 1.000000e+000, 1.444878e+009, 6.283360e-010, 6.841064e-004, 6.841074e-004, 3.091512e-005, 9.928610e-001, 3.405182e+002, 8.867051e-002, 4.818500e-006, 1.646267e-006, 1.163889e-001, 6.373763e-006, 1.374731e-003, 1.921443e-004, 6.826970e-005, 3.508906e-001, 8.419122e-004, 4.627161e-009, 1.288647e-008, 1.407468e-012, 8.609227e-014, 1.557915e-015, 1.640528e-009, 1.038850e-011, 4.415601e-001, 1.310462e-001, 2.617192e+001
4.975250e+000, 9.999997e-001, 9.257851e-004, 1.415514e+002, 1.000000e+000, 1.891074e+009, 9.058979e-010, 7.354505e-004, 7.354519e-004, 3.202270e-005, 9.923670e-001, 3.446936e+002, 8.815813e-002, 6.501111e-006, 1.933068e-006, 1.163169e-001, 8.630599e-006, 1.516545e-003, 2.107691e-004, 7.316540e-005, 3.509355e-001, 9.640185e-004, 6.262991e-009, 1.484160e-008, 1.572595e-012, 1.107912e-013, 2.402801e-015, 1.886690e-009, 1.197517e-011, 4.418078e-001, 1.310462e-001, 2.618554e+001
4.975508e+000, 9.999997e-001, 9.142083e-004, 1.433439e+002, 1.000000e+000, 2.453215e+009, 1.300116e-009, 7.900791e-004, 7.900811e-004, 3.311681e-005, 9.918236e-001, 3.492379e+002, 8.765374e-002, 8.696734e-006, 2.276462e-006, 1.162278e-001, 1.158455e-005, 1.672550e-003, 2.300269e-004, 7.812655e-005, 3.509597e-001, 1.103234e-003, 8.403659e-009, 1.709695e-008, 1.756874e-012, 1.411164e-013, 3.695808e-015, 2.172232e-009, 1.381029e-011, 4.420522e-001, 1.310462e-001, 2.619899e+001
4.975766e+000, 9.999997e-001, 9.019355e-004, 1.452944e+002, 1.000000e+000, 3.153213e+009, 1.865354e-009, 8.478749e-004, 8.478777e-004, 3.419351e-005, 9.912269e-001, 3.541692e+002, 8.715872e-002, 1.153813e-005, 2.686980e-006, 1.161204e-001, 1.540570e-005, 1.843670e-003, 2.495724e-004, 8.309251e-005, 3.509611e-001, 1.261253e-003, 1.117994e-008, 1.969069e-008, 1.962989e-012, 1.783668e-013, 5.692436e-015, 2.502517e-009, 1.592819e-011, 4.422925e-001, 1.310462e-001, 2.621225e+001
4.976023e+000, 9.999997e-001, 8.889940e-004, 1.474095e+002, 1.000000e+000, 4.013549e+009, 2.669214e-009, 9.086657e-004, 9.086698e-004, 3.525021e-005, 9.905730e-001, 3.595038e+002, 8.667430e-002, 1.518260e-005, 3.176574e-006, 1.159934e-001, 2.028643e-005, 2.030784e-003, 2.689917e-004, 8.799863e-005, 3.509379e-001, 1.439765e-003, 1.474591e-008, 2.266380e-008, 2.193523e-012, 2.233727e-013, 8.757000e-015, 2.883264e-009, 1.836630e-011, 4.425282e-001, 1.310462e-001, 2.622530e+001
4.976281e+000, 9.999997e-001, 8.754231e-004, 1.496946e+002, 1.000000e+000, 5.055858e+009, 3.808394e-009, 9.722258e-004, 9.722317e-004, 3.628599e-005, 9.898583e-001, 3.652550e+002, 8.620150e-002, 1.981379e-005, 3.758586e-006, 1.158458e-001, 2.643700e-005, 2.234700e-003, 2.878141e-004, 9.277936e-005, 3.508884e-001, 1.640412e-003, 1.927985e-008, 2.605963e-008, 2.451502e-012, 2.769117e-013, 1.344824e-014, 3.320467e-009, 2.116575e-011, 4.427585e-001, 1.310462e-001, 2.623809e+001
4.976797e+000, 9.999997e-001, 8.466574e-004, 1.547806e+002, 1.000000e+000, 7.708281e+009, 7.605863e-009, 1.105015e-003, 1.105027e-003, 3.828284e-005, 9.882382e-001, 3.780222e+002, 8.529228e-002, 3.264640e-005, 5.241475e-006, 1.154871e-001, 4.318009e-005, 2.694395e-003, 3.221414e-004, 1.017732e-004, 3.507068e-001, 2.111913e-003, 3.183324e-008, 3.423947e-008, 3.060710e-012, 4.123322e-013, 3.117776e-014, 4.380997e-009, 2.797132e-011, 4.432025e-001, 1.310462e-001, 2.626292e+001
4.977312e+000, 9.999997e-001, 8.162769e-004, 1.605413e+002, 1.000000e+000, 1.123160e+010, 1.496754e-008, 1.243555e-003, 1.243578e-003, 4.021322e-005, 9.863579e-001, 3.924471e+002, 8.442980e-002, 5.215331e-005, 7.260461e-006, 1.150434e-001, 6.729434e-005, 3.224567e-003, 3.487025e-004, 1.096544e-004, 3.504129e-001, 2.680529e-003, 5.076693e-008, 4.449236e-008, 3.828114e-012, 5.907873e-013, 7.122759e-014, 5.723622e-009, 3.665712e-011, 4.436236e-001, 1.310462e-001, 2.628674e+001
4.978344e+000, 9.999997e-001, 7.532480e-004, 1.739748e+002, 1.000000e+000, 2.027037e+010, 5.241850e-008, 1.522687e-003, 1.522767e-003, 4.392671e-005, 9.818129e-001, 4.260106e+002, 8.283061e-002, 1.177785e-004, 1.326516e-005, 1.139048e-001, 1.406192e-004, 4.495136e-003, 3.703564e-004, 1.213730e-004, 3.494902e-001, 4.115148e-003, 1.129292e-007, 7.193292e-008, 5.991724e-012, 1.091340e-012, 3.331217e-013, 9.359169e-009, 6.074820e-011, 4.444005e-001, 1.310462e-001, 2.633155e+001
4.978859e+000, 9.999997e-001, 7.221505e-004, 1.814665e+002, 1.000000e+000, 2.569436e+010, 9.476499e-008, 1.665913e-003, 1.666058e-003, 4.592805e-005, 9.792002e-001, 4.447146e+002, 8.206909e-002, 1.709572e-004, 1.756149e-005, 1.132224e-001, 1.897251e-004, 5.228133e-003, 3.665606e-004, 1.253275e-004, 3.488856e-001, 4.962125e-003, 1.614703e-007, 8.937483e-008, 7.642656e-012, 1.439374e-012, 6.893069e-013, 1.171994e-008, 7.719339e-011, 4.447622e-001, 1.310462e-001, 2.635283e+001
4.979375e+000, 9.999997e-001, 6.918311e-004, 1.894193e+002, 1.000000e+000, 3.121594e+010, 1.649132e-007, 1.813077e-003, 1.813330e-003, 4.806617e-005, 9.763670e-001, 4.645675e+002, 8.132643e-002, 2.402875e-004, 2.287022e-005, 1.124651e-001, 2.453961e-004, 6.026737e-003, 3.540382e-004, 1.279741e-004, 3.481894e-001, 5.894399e-003, 2.227380e-007, 1.095098e-007, 9.854231e-012, 1.877191e-012, 1.364016e-012, 1.450403e-008, 9.746056e-011, 4.451070e-001, 1.310462e-001, 2.637345e+001
4.979891e+000, 9.999997e-001, 6.627089e-004, 1.977432e+002, 1.000000e+000, 3.653482e+010, 2.760156e-007, 1.965940e-003, 1.966363e-003, 5.036414e-005, 9.733444e-001, 4.853524e+002, 8.059209e-002, 3.278580e-004, 2.930303e-005, 1.116403e-001, 3.048671e-004, 6.887055e-003, 3.353808e-004, 1.293945e-004, 3.474153e-001, 6.900109e-003, 2.971503e-007, 1.321530e-007, 1.284689e-011, 2.438327e-012, 2.576910e-012, 1.775188e-008, 1.222539e-010, 4.454378e-001, 1.310462e-001, 2.639356e+001
4.980406e+000, 9.999997e-001, 6.350699e-004, 2.063492e+002, 1.000000e+000, 4.142505e+010, 4.442498e-007, 2.127228e-003, 2.127909e-003, 5.282840e-005, 9.701671e-001, 5.068536e+002, 7.985652e-002, 4.352412e-004, 3.699495e-005, 1.107566e-001, 3.651854e-004, 7.804884e-003, 3.132253e-004, 1.296623e-004, 3.465782e-001, 7.965727e-003, 3.844809e-007, 1.569322e-007, 1.692403e-011, 3.176207e-012, 4.645403e-012, 2.151387e-008, 1.523839e-010, 4.457573e-001, 1.310462e-001, 2.641327e+001
4.980922e+000, 9.999997e-001, 6.090785e-004, 2.151548e+002, 1.000000e+000, 4.575134e+010, 6.882556e-007, 2.300133e-003, 2.301188e-003, 5.544769e-005, 9.668705e-001, 5.288705e+002, 7.911184e-002, 5.634563e-004, 4.612769e-005, 1.098227e-001, 4.236646e-004, 8.775903e-003, 2.897668e-004, 1.288433e-004, 3.456922e-001, 9.077434e-003, 4.839133e-007, 1.832951e-007, 2.249038e-011, 4.164560e-012, 7.998044e-012, 2.585207e-008, 1.887788e-010, 4.460674e-001, 1.310462e-001, 2.643265e+001
4.981437e+000, 9.999997e-001, 5.848001e-004, 2.240871e+002, 1.000000e+000, 4.945898e+010, 1.028262e-006, 2.487924e-003, 2.489501e-003, 5.819440e-005, 9.634877e-001, 5.512248e+002, 7.835200e-002, 7.130031e-004, 5.695291e-005, 1.088474e-001, 4.781942e-004, 9.795757e-003, 2.665692e-004, 1.270041e-004, 3.447703e-001, 1.022222e-002, 5.942023e-007, 2.105365e-007, 3.008199e-011, 5.506302e-012, 1.317881e-011, 3.084025e-008, 2.325044e-010, 4.463697e-001, 1.310462e-001, 2.645174e+001
4.981953e+000, 9.999997e-001, 5.622264e-004, 2.330843e+002, 1.000000e+000, 5.255202e+010, 1.485047e-006, 2.693708e-003, 2.695984e-003, 6.102661e-005, 9.600478e-001, 5.737645e+002, 7.757283e-002, 8.839441e-004, 6.981197e-005, 1.078382e-001, 5.273614e-004, 1.086009e-002, 2.445930e-004, 1.242207e-004, 3.438237e-001, 1.138861e-002, 7.138492e-007, 2.378417e-007, 4.039343e-011, 7.336910e-012, 2.084121e-011, 3.656299e-008, 2.847801e-010, 4.466656e-001, 1.310462e-001, 2.647055e+001
4.982469e+000, 9.999997e-001, 5.412998e-004, 2.420953e+002, 1.000000e+000, 5.507094e+010, 2.078905e-006, 2.920349e-003, 2.923536e-003, 6.389106e-005, 9.565751e-001, 5.963636e+002, 7.677169e-002, 1.076008e-003, 8.515077e-005, 1.068020e-001, 5.704211e-004, 1.196460e-002, 2.243277e-004, 1.205823e-004, 3.428614e-001, 1.256701e-002, 8.412528e-007, 2.643385e-007, 5.431135e-011, 9.832664e-012, 3.173358e-011, 4.311492e-008, 3.469990e-010, 4.469557e-001, 1.310462e-001, 2.648909e+001
4.982984e+000, 9.999997e-001, 5.219320e-004, 2.510790e+002, 1.000000e+000, 5.707510e+010, 2.828762e-006, 3.170484e-003, 3.174821e-003, 6.672643e-005, 9.530891e-001, 6.189196e+002, 7.594725e-002, 1.288692e-003, 1.035292e-004, 1.057441e-001, 6.071814e-004, 1.310513e-002, 2.059446e-004, 1.161907e-004, 3.418902e-001, 1.374982e-002, 9.748178e-007, 2.891513e-007, 7.295213e-011, 1.322254e-011, 4.667837e-011, 5.060033e-008, 4.207518e-010, 4.472406e-001, 1.310462e-001, 2.650735e+001
4.983500e+000, 9.999997e-001, 5.040182e-004, 2.600028e+002, 1.000000e+000, 5.863088e+010, 3.751638e-006, 3.446583e-003, 3.452335e-003, 6.946640e-005, 9.496040e-001, 6.413511e+002, 7.509911e-002, 1.521351e-003, 1.256256e-004, 1.046688e-001, 6.378634e-004, 1.427770e-002, 1.894238e-004, 1.111572e-004, 3.409154e-001, 1.493135e-002, 1.113001e-006, 3.114518e-007, 9.769410e-011, 1.779554e-011, 6.655125e-011, 5.913334e-008, 5.078462e-010, 4.475207e-001, 1.310462e-001, 2.652529e+001
4.984531e+000, 9.999997e-001, 4.720664e-004, 2.776011e+002, 1.000000e+000, 6.064631e+010, 6.172959e-006, 4.076718e-003, 4.086183e-003, 7.448265e-005, 9.426647e-001, 6.856624e+002, 7.333354e-002, 2.044103e-003, 1.832499e-004, 1.024748e-001, 6.826675e-004, 1.670769e-002, 1.615312e-004, 9.952963e-005, 3.389643e-001, 1.727960e-002, 1.398183e-006, 3.464413e-007, 1.703267e-010, 3.154624e-011, 1.247458e-010, 7.968040e-008, 7.276355e-010, 4.480671e-001, 1.310462e-001, 2.656021e+001
4.985562e+000, 9.999997e-001, 4.445953e-004, 2.947538e+002, 1.000000e+000, 6.155638e+010, 9.420850e-006, 4.818245e-003, 4.832689e-003, 7.831034e-005, 9.357968e-001, 7.289491e+002, 7.148545e-002, 2.637265e-003, 2.651271e-004, 1.002377e-001, 7.107254e-004, 1.922107e-002, 1.391709e-004, 8.682113e-005, 3.370213e-001, 1.959674e-002, 1.686032e-006, 3.658585e-007, 2.884887e-010, 5.467726e-011, 2.134548e-010, 1.055877e-007, 1.020758e-009, 4.485965e-001, 1.310462e-001, 2.659378e+001
4.986078e+000, 9.999997e-001, 4.323011e-004, 3.031363e+002, 1.000000e+000, 6.171993e+010, 1.136557e-005, 5.239719e-003, 5.257145e-003, 7.960472e-005, 9.323886e-001, 7.501381e+002, 7.053394e-002, 2.958291e-003, 3.182620e-004, 9.910328e-002, 7.205523e-004, 2.050192e-002, 1.296457e-004, 8.036475e-005, 3.360521e-001, 2.074419e-002, 1.828219e-006, 3.693729e-007, 3.726696e-010, 7.151421e-011, 2.713538e-010, 1.209932e-007, 1.202771e-009, 4.488551e-001, 1.310462e-001, 2.661005e+001
4.986594e+000, 9.999997e-001, 4.208547e-004, 3.113810e+002, 1.000000e+000, 6.174800e+010, 1.352626e-005, 5.699932e-003, 5.720671e-003, 8.045976e-005, 9.289953e-001, 7.710010e+002, 6.956498e-002, 3.295073e-003, 3.809892e-004, 9.795667e-002, 7.283282e-004, 2.179787e-002, 1.210979e-004, 7.393114e-005, 3.350835e-001, 2.188514e-002, 1.968270e-006, 3.686254e-007, 4.776719e-010, 9.276283e-011, 3.393509e-010, 1.383087e-007, 1.413552e-009, 4.491100e-001, 1.310462e-001, 2.662595e+001
4.987625e+000, 9.999997e-001, 4.001919e-004, 3.274583e+002, 1.000000e+000, 6.150040e+010, 1.848708e-005, 6.735675e-003, 6.764019e-003, 8.084271e-005, 9.222385e-001, 8.117443e+002, 6.757938e-002, 4.013958e-003, 5.385569e-004, 9.562243e-002, 7.400318e-004, 2.443084e-002, 1.064633e-004, 6.138326e-005, 3.331421e-001, 2.415366e-002, 2.239175e-006, 3.553146e-007, 7.609033e-010, 1.510062e-010, 5.085312e-010, 1.792003e-007, 1.931906e-009, 4.496084e-001, 1.310462e-001, 2.665666e+001
4.988656e+000, 9.999997e-001, 3.820589e-004, 3.429998e+002, 1.000000e+000, 6.095901e+010, 2.425754e-005, 7.927157e-003, 7.964348e-003, 7.940404e-005, 9.154807e-001, 8.512047e+002, 6.554205e-002, 4.788533e-003, 7.459036e-004, 9.322410e-002, 7.508891e-004, 2.710662e-002, 9.433803e-005, 4.975761e-005, 3.311805e-001, 2.642158e-002, 2.492488e-006, 3.304540e-007, 1.168852e-009, 2.364180e-010, 7.260466e-010, 2.294793e-007, 2.600628e-009, 4.500926e-001, 1.310462e-001, 2.668594e+001
4.989687e+000, 9.999997e-001, 3.660344e-004, 3.580160e+002, 1.000000e+000, 6.024237e+010, 3.076564e-005, 9.285847e-003, 9.333017e-003, 7.626975e-005, 9.086780e-001, 8.893984e+002, 6.346267e-002, 5.614750e-003, 1.010276e-003, 9.074823e-002, 7.644129e-004, 2.981822e-002, 8.416816e-005, 3.940356e-005, 3.291828e-001, 2.870747e-002, 2.723784e-006, 2.982284e-007, 1.734859e-009, 3.561261e-010, 9.959944e-010, 2.907507e-007, 3.452411e-009, 4.505642e-001, 1.310462e-001, 2.671384e+001
4.990719e+000, 9.999997e-001, 3.517802e-004, 3.725228e+002, 1.000000e+000, 5.942218e+010, 3.791720e-005, 1.082042e-002, 1.087856e-002, 7.169183e-005, 9.017880e-001, 9.263584e+002, 6.135084e-002, 6.488611e-003, 1.336968e-003, 8.818260e-002, 7.833376e-004, 3.255938e-002, 7.552614e-005, 3.051237e-005, 3.271340e-001, 3.102975e-002, 2.929851e-006, 2.627523e-007, 2.492614e-009, 5.168618e-010, 1.321442e-009, 3.647242e-007, 4.522244e-009, 4.510249e-001, 1.310462e-001, 2.674044e+001
4.991750e+000, 9.999997e-001, 3.390246e-004, 3.865387e+002, 1.000000e+000, 5.853916e+010, 4.560301e-005, 1.253605e-002, 1.260597e-002, 6.599836e-005, 8.947730e-001, 9.621247e+002, 5.921651e-002, 7.405991e-003, 1.728690e-003, 8.551811e-002, 8.096613e-004, 3.532316e-002, 6.809149e-005, 2.313673e-005, 3.250208e-001, 3.340528e-002, 3.108752e-006, 2.273927e-007, 3.473768e-009, 7.243014e-010, 1.704435e-009, 4.531647e-007, 5.845421e-009, 4.514768e-001, 1.310462e-001, 2.676583e+001
