Distance_Run#5_(cm), Pressure_Run#5_(atm), Mass_density_Run#5_(g/cm3), Axial_velocity_Run#5_(cm/sec), Cross-section_area_Run#5_(cm2), Net_heat_production_from_gas-phase_reactions_Run#5_(erg/cm3-sec), EINO_Run#5_(g-NO/kg-fuel), EINO2_Run#5_(g-NO2/kg-fuel), EINOX_Run#5_(g-NOx/kg-fuel), EICO_Run#5_(g-CO/kg-fuel), Unburned_fuel_fraction_Run#5_(), Temperature_Run#5_(K), Mole_fraction_H2_Run#5_(), Mole_fraction_H_Run#5_(), Mole_fraction_O_Run#5_(), Mole_fraction_O2_Run#5_(), Mole_fraction_OH_Run#5_(), Mole_fraction_H2O_Run#5_(), Mole_fraction_HO2_Run#5_(), Mole_fraction_H2O2_Run#5_(), Mole_fraction_CO_Run#5_(), Mole_fraction_CO2_Run#5_(), Mole_fraction_HCO_Run#5_(), Mole_fraction_CH2O_Run#5_(), Mole_fraction_N_Run#5_(), Mole_fraction_NH_Run#5_(), Mole_fraction_NNH_Run#5_(), Mole_fraction_NO_Run#5_(), Mole_fraction_NO2_Run#5_(), Mole_fraction_N2O_Run#5_(), Mole_fraction_N2_Run#5_(), Flow_rate_Run#5_(g/cm2-sec), Molecular_weight_Run#5_(g/mole)
4.976797e+000, 9.999997e-001, 5.300596e-004, 1.800617e+002, 1.000000e+000, 3.359884e+010, 1.862240e-006, 9.799305e-003, 9.802160e-003, 6.118637e-006, 9.316529e-001, 6.302094e+002, 4.568857e-002, 6.765412e-004, 9.733540e-005, 1.318090e-001, 4.860157e-004, 1.421023e-002, 2.274593e-004, 1.045317e-004, 2.457482e-001, 1.413120e-002, 2.894072e-007, 6.174746e-008, 5.361708e-011, 2.107370e-011, 3.283736e-011, 1.671230e-007, 2.061096e-009, 2.155765e-009, 5.468204e-001, 9.544345e-002, 2.741118e+001
4.977312e+000, 9.999997e-001, 5.133761e-004, 1.859133e+002, 1.000000e+000, 3.508974e+010, 2.449716e-006, 1.028498e-002, 1.028873e-002, 6.213634e-006, 9.270332e-001, 6.511120e+002, 4.500753e-002, 8.020760e-004, 1.190131e-004, 1.308152e-001, 5.226240e-004, 1.523543e-002, 2.119597e-004, 1.005068e-004, 2.447231e-001, 1.528437e-002, 3.330441e-007, 6.611716e-008, 6.772417e-011, 2.633199e-011, 4.614614e-011, 1.873835e-007, 1.754664e-009, 2.468945e-009, 5.471776e-001, 9.544345e-002, 2.742896e+001
4.978344e+000, 9.999997e-001, 4.831578e-004, 1.975409e+002, 1.000000e+000, 3.738023e+010, 3.989235e-006, 1.133660e-002, 1.134272e-002, 6.354021e-006, 9.176633e-001, 6.927223e+002, 4.361637e-002, 1.087862e-003, 1.751755e-004, 1.287728e-001, 5.848303e-004, 1.734027e-002, 1.844391e-004, 9.145832e-005, 2.426319e-001, 1.762698e-002, 4.254389e-007, 7.353480e-008, 1.070821e-010, 4.130311e-011, 8.490514e-011, 2.333650e-007, 1.335907e-009, 3.207157e-009, 5.478872e-001, 9.544345e-002, 2.746416e+001
4.979375e+000, 9.999997e-001, 4.567312e-004, 2.089707e+002, 1.000000e+000, 3.890182e+010, 6.056620e-006, 1.250726e-002, 1.251655e-002, 6.401272e-006, 9.081865e-001, 7.337249e+002, 4.219085e-002, 1.416950e-003, 2.539646e-004, 1.266735e-001, 6.335917e-004, 1.949646e-002, 1.613469e-004, 8.161033e-005, 2.405023e-001, 1.999865e-002, 5.218385e-007, 7.856400e-008, 1.677994e-010, 6.523280e-011, 1.439242e-010, 2.874579e-007, 1.076169e-009, 4.114510e-009, 5.485899e-001, 9.544345e-002, 2.749869e+001
4.980406e+000, 9.999997e-001, 4.335574e-004, 2.201403e+002, 1.000000e+000, 3.983610e+010, 8.677037e-006, 1.380959e-002, 1.382290e-002, 6.340091e-006, 8.986237e-001, 7.738926e+002, 4.073682e-002, 1.785967e-003, 3.623239e-004, 1.245224e-001, 6.716848e-004, 2.168846e-002, 1.421011e-004, 7.142620e-005, 2.383387e-001, 2.239372e-002, 6.194592e-007, 8.081399e-008, 2.587934e-010, 1.022781e-010, 2.279491e-010, 3.508776e-007, 9.153662e-010, 5.222367e-009, 5.492854e-001, 9.544345e-002, 2.753248e+001
4.981437e+000, 9.999997e-001, 4.131512e-004, 2.310134e+002, 1.000000e+000, 4.033642e+010, 1.184651e-005, 1.525175e-002, 1.526991e-002, 6.165636e-006, 8.889699e-001, 8.130895e+002, 3.926069e-002, 2.191437e-003, 5.076741e-004, 1.223178e-001, 7.026679e-004, 2.390380e-002, 1.260218e-004, 6.132601e-005, 2.361390e-001, 2.481459e-002, 7.158140e-007, 8.025664e-008, 3.908117e-010, 1.574819e-010, 3.412567e-010, 4.249314e-007, 8.177752e-010, 6.566185e-009, 5.499738e-001, 9.544345e-002, 2.756548e+001
4.982469e+000, 9.999997e-001, 3.950942e-004, 2.415714e+002, 1.000000e+000, 4.052293e+010, 1.553595e-005, 1.683893e-002, 1.686275e-002, 5.883734e-006, 8.792033e-001, 8.512433e+002, 3.776886e-002, 2.629966e-003, 6.973018e-004, 1.200539e-001, 7.302066e-004, 2.613250e-002, 1.124978e-004, 5.166545e-005, 2.338970e-001, 2.726881e-002, 8.087125e-007, 7.719652e-008, 5.759720e-010, 2.364799e-010, 4.874726e-010, 5.110170e-007, 7.630534e-010, 8.185113e-009, 5.506558e-001, 9.544345e-002, 2.759767e+001
4.983500e+000, 9.999997e-001, 3.790335e-004, 2.518074e+002, 1.000000e+000, 4.048524e+010, 1.969650e-005, 1.857404e-002, 1.860424e-002, 5.509137e-006, 8.692933e-001, 8.883231e+002, 3.626750e-002, 3.098303e-003, 9.376934e-004, 1.177236e-001, 7.577055e-004, 2.836634e-002, 1.010262e-004, 4.272289e-005, 2.316044e-001, 2.976674e-002, 8.962554e-007, 7.217917e-008, 8.270079e-010, 3.450466e-010, 6.694810e-010, 6.106102e-007, 7.395575e-010, 1.012105e-008, 5.513324e-001, 9.544345e-002, 2.762910e+001
4.984531e+000, 9.999997e-001, 3.646751e-004, 2.617219e+002, 1.000000e+000, 4.028775e+010, 2.426513e-005, 2.045781e-002, 2.049502e-002, 5.062580e-006, 8.592070e-001, 9.243257e+002, 3.476267e-002, 3.593318e-003, 1.233901e-003, 1.153193e-001, 7.881231e-004, 3.059798e-002, 9.120799e-005, 3.469400e-005, 2.292526e-001, 3.231973e-002, 9.768560e-007, 6.586693e-008, 1.156325e-009, 4.885660e-010, 8.894008e-010, 7.252412e-007, 7.404100e-010, 1.241708e-008, 5.520047e-001, 9.544345e-002, 2.765981e+001
4.985562e+000, 9.999997e-001, 3.517752e-004, 2.713195e+002, 1.000000e+000, 3.997530e+010, 2.917003e-005, 2.248878e-002, 2.253351e-002, 4.567638e-006, 8.489132e-001, 9.592640e+002, 3.326041e-002, 4.111970e-003, 1.589013e-003, 1.128357e-001, 8.238932e-004, 3.282022e-002, 8.273069e-005, 2.769281e-005, 2.268332e-001, 3.493875e-002, 1.049274e-006, 5.891647e-008, 1.575028e-009, 6.715380e-010, 1.148602e-009, 8.564596e-007, 7.613429e-010, 1.511519e-008, 5.526745e-001, 9.544345e-002, 2.768990e+001
4.986594e+000, 9.999997e-001, 3.401318e-004, 2.806073e+002, 1.000000e+000, 3.957821e+010, 3.433542e-005, 2.466317e-002, 2.471582e-002, 4.047960e-006, 8.383853e-001, 9.931612e+002, 3.176691e-002, 4.651258e-003, 2.003793e-003, 1.102699e-001, 8.669128e-004, 3.502539e-002, 7.535065e-005, 2.175826e-005, 2.243397e-001, 3.763352e-002, 1.112647e-006, 5.188629e-008, 2.092065e-009, 8.971978e-010, 1.447748e-009, 1.005791e-006, 7.995150e-010, 1.825338e-008, 5.533433e-001, 9.544345e-002, 2.771948e+001
4.987625e+000, 9.999997e-001, 3.295793e-004, 2.895918e+002, 1.000000e+000, 3.911714e+010, 3.968475e-005, 2.697485e-002, 2.703569e-002, 3.525185e-006, 8.276033e-001, 1.026040e+003, 3.028850e-002, 5.208189e-003, 2.476497e-003, 1.076229e-001, 9.185692e-004, 3.720499e-002, 6.887823e-005, 1.686543e-005, 2.217672e-001, 4.041189e-002, 1.166507e-006, 4.518774e-008, 2.713592e-009, 1.167284e-009, 1.786815e-009, 1.174691e-006, 8.528516e-010, 2.186234e-008, 5.540131e-001, 9.544345e-002, 2.774867e+001
4.988656e+000, 9.999997e-001, 3.199852e-004, 2.982746e+002, 1.000000e+000, 3.860772e+010, 4.514197e-005, 2.941535e-002, 2.948456e-002, 3.017718e-006, 8.165542e-001, 1.057907e+003, 2.883160e-002, 5.779736e-003, 3.002891e-003, 1.048994e-001, 9.797874e-004, 3.934944e-002, 6.316595e-005, 1.293976e-005, 2.191130e-001, 4.327959e-002, 1.210776e-006, 3.907726e-008, 3.442618e-009, 1.481958e-009, 2.165053e-009, 1.364490e-006, 9.196720e-010, 2.596204e-008, 5.546858e-001, 9.544345e-002, 2.777765e+001
4.989687e+000, 9.999997e-001, 3.112361e-004, 3.066593e+002, 1.000000e+000, 3.805960e+010, 5.063626e-005, 3.197407e-002, 3.205171e-002, 2.540086e-006, 8.052333e-001, 1.088778e+003, 2.740285e-002, 6.362876e-003, 3.576474e-003, 1.021078e-001, 1.051098e-003, 4.144827e-002, 5.809596e-005, 9.872733e-006, 2.163764e-001, 4.624000e-002, 1.245694e-006, 3.367621e-008, 4.278888e-009, 1.839887e-009, 2.581123e-009, 1.576353e-006, 9.984286e-010, 3.055831e-008, 5.553633e-001, 9.544345e-002, 2.780658e+001
4.990719e+000, 9.999997e-001, 3.032366e-004, 3.147491e+002, 1.000000e+000, 3.747898e+010, 5.610363e-005, 3.463860e-002, 3.472461e-002, 2.102823e-006, 7.936434e-001, 1.118669e+003, 2.600891e-002, 6.954581e-003, 4.188836e-003, 9.926000e-002, 1.132713e-003, 4.349030e-002, 5.357352e-005, 7.537372e-006, 2.135589e-001, 4.929412e-002, 1.271761e-006, 2.900639e-008, 5.218972e-009, 2.238414e-009, 3.033161e-009, 1.811228e-006, 1.087581e-009, 3.564012e-008, 5.560474e-001, 9.544345e-002, 2.783565e+001
4.991750e+000, 9.999997e-001, 2.959056e-004, 3.225470e+002, 1.000000e+000, 3.687000e+010, 6.148794e-005, 3.739503e-002, 3.748930e-002, 1.712584e-006, 7.817944e-001, 1.147594e+003, 2.465632e-002, 7.551833e-003, 4.830119e-003, 9.637032e-002, 1.224601e-003, 4.546398e-002, 4.952171e-005, 5.801880e-006, 2.106639e-001, 5.244069e-002, 1.289663e-006, 2.502680e-008, 6.256474e-009, 2.673769e-009, 3.518844e-009, 2.069819e-006, 1.185531e-009, 4.117767e-008, 5.567394e-001, 9.544345e-002, 2.786503e+001
4.992781e+000, 9.999997e-001, 2.891737e-004, 3.300558e+002, 1.000000e+000, 3.623554e+010, 6.674140e-005, 4.022850e-002, 4.033083e-002, 1.372553e-006, 7.697035e-001, 1.175569e+003, 2.335129e-002, 8.151636e-003, 5.489536e-003, 9.345529e-002, 1.326550e-003, 4.735780e-002, 4.587749e-005, 4.540400e-006, 2.076966e-001, 5.567633e-002, 1.300201e-006, 2.166402e-008, 7.382332e-009, 3.141307e-009, 4.035454e-009, 2.352552e-006, 1.290601e-009, 4.712170e-008, 5.574408e-001, 9.544345e-002, 2.789491e+001
4.993812e+000, 9.999997e-001, 2.829813e-004, 3.372783e+002, 1.000000e+000, 3.557786e+010, 7.182451e-005, 4.312366e-002, 4.323379e-002, 1.082906e-006, 7.573933e-001, 1.202608e+003, 2.209954e-002, 8.751037e-003, 6.155910e-003, 9.053257e-002, 1.438226e-003, 4.916076e-002, 4.258867e-005, 3.640406e-006, 2.046635e-001, 5.899576e-002, 1.304225e-006, 1.883342e-008, 8.585147e-009, 3.635733e-009, 4.579944e-009, 2.659571e-006, 1.401048e-009, 5.340404e-008, 5.581524e-001, 9.544345e-002, 2.792544e+001
4.994844e+000, 9.999997e-001, 2.772766e-004, 3.442175e+002, 1.000000e+000, 3.489899e+010, 7.670570e-005, 4.606522e-002, 4.618283e-002, 8.414729e-007, 7.448922e-001, 1.228728e+003, 2.090610e-002, 9.347144e-003, 6.818184e-003, 8.762029e-002, 1.559203e-003, 5.086276e-002, 3.961173e-005, 3.006759e-006, 2.015727e-001, 6.239196e-002, 1.302581e-006, 1.645205e-008, 9.851552e-009, 4.151315e-009, 5.149003e-009, 2.990729e-006, 1.515099e-009, 5.993961e-008, 5.588746e-001, 9.544345e-002, 2.795678e+001
4.995875e+000, 9.999997e-001, 2.720145e-004, 3.508763e+002, 1.000000e+000, 3.420092e+010, 8.136069e-005, 4.903840e-002, 4.916314e-002, 6.443651e-007, 7.322327e-001, 1.253943e+003, 1.977523e-002, 9.937146e-003, 7.465880e-003, 8.473629e-002, 1.688992e-003, 5.245502e-002, 3.691008e-005, 2.562921e-006, 1.984332e-001, 6.585645e-002, 1.296081e-006, 1.444494e-008, 1.116660e-008, 4.682081e-009, 5.739112e-009, 3.345605e-006, 1.630998e-009, 6.662952e-008, 5.596076e-001, 9.544345e-002, 2.798903e+001
4.996906e+000, 9.999997e-001, 2.671553e-004, 3.572583e+002, 1.000000e+000, 3.348561e+010, 8.577169e-005, 5.202938e-002, 5.216089e-002, 4.866192e-007, 7.194513e-001, 1.278268e+003, 1.871031e-002, 1.051833e-002, 8.089475e-003, 8.189758e-002, 1.827047e-003, 5.393032e-002, 3.445275e-005, 2.250000e-006, 1.952546e-001, 6.937944e-002, 1.285476e-006, 1.274732e-008, 1.251420e-008, 5.221968e-009, 6.346593e-009, 3.723521e-006, 1.747058e-009, 7.336520e-008, 5.603510e-001, 9.544345e-002, 2.802230e+001
4.997937e+000, 9.999997e-001, 2.626637e-004, 3.633674e+002, 1.000000e+000, 3.275488e+010, 8.992657e-005, 5.502569e-002, 5.516356e-002, 3.627660e-007, 7.065873e-001, 1.301719e+003, 1.771378e-002, 1.108810e-002, 8.680679e-003, 7.911982e-002, 1.972767e-003, 5.528328e-002, 3.221285e-005, 2.024334e-006, 1.920476e-001, 7.295013e-002, 1.271454e-006, 1.130411e-008, 1.387753e-008, 5.764931e-009, 6.967665e-009, 4.123567e-006, 1.861704e-009, 8.003313e-008, 5.611041e-001, 9.544345e-002, 2.805663e+001
5.000000e+000, 9.999997e-001, 2.546584e-004, 3.747901e+002, 1.000000e+000, 3.127285e+010, 9.745254e-005, 6.099810e-002, 6.114752e-002, 1.964921e-007, 6.807292e-001, 1.346081e+003, 1.592956e-002, 1.218653e-002, 9.746065e-003, 7.378597e-002, 2.285210e-003, 5.761436e-002, 2.829835e-005, 1.738446e-006, 1.855787e-001, 8.020170e-002, 1.235412e-006, 9.031036e-009, 1.660131e-008, 6.842218e-009, 8.237291e-009, 4.986731e-006, 2.082487e-009, 9.283378e-008, 5.626355e-001, 9.544345e-002, 2.812855e+001
5.002063e+000, 9.999997e-001, 2.477486e-004, 3.852432e+002, 1.000000e+000, 2.973831e+010, 1.039537e-004, 6.682540e-002, 6.698478e-002, 1.023094e-007, 6.550520e-001, 1.387339e+003, 1.442101e-002, 1.321288e-002, 1.062836e-002, 6.880986e-002, 2.620150e-003, 5.946613e-002, 2.500679e-005, 1.546137e-006, 1.791264e-001, 8.749445e-002, 1.191672e-006, 7.328788e-009, 1.920257e-008, 7.873911e-009, 9.518980e-009, 5.918344e-006, 2.282660e-009, 1.042210e-007, 5.641869e-001, 9.544345e-002, 2.820408e+001
5.004125e+000, 9.999997e-001, 2.417614e-004, 3.947837e+002, 1.000000e+000, 2.817572e+010, 1.094587e-004, 7.247192e-002, 7.263974e-002, 5.168689e-008, 6.298812e-001, 1.425648e+003, 1.317632e-002, 1.415262e-002, 1.131731e-002, 6.423750e-002, 2.971407e-003, 6.086566e-002, 2.222983e-005, 1.397224e-006, 1.727745e-001, 9.473088e-002, 1.143133e-006, 6.034913e-009, 2.157857e-008, 8.829557e-009, 1.078433e-008, 6.905916e-006, 2.458067e-009, 1.136537e-007, 5.657419e-001, 9.544345e-002, 2.828247e+001
5.006188e+000, 9.999997e-001, 2.365527e-004, 4.034766e+002, 1.000000e+000, 2.660361e+010, 1.140238e-004, 7.792353e-002, 7.809835e-002, 2.562656e-008, 6.055192e-001, 1.461169e+003, 1.217401e-002, 1.499477e-002, 1.182105e-002, 6.008669e-002, 3.331887e-003, 6.186131e-002, 1.988045e-005, 1.271773e-006, 1.666009e-001, 1.018168e-001, 1.092024e-006, 5.035241e-009, 2.365398e-008, 9.687554e-009, 1.200750e-008, 7.936589e-006, 2.608063e-009, 1.208502e-007, 5.672822e-001, 9.544345e-002, 2.836262e+001
5.008250e+000, 9.999997e-001, 2.320016e-004, 4.113913e+002, 1.000000e+000, 2.503865e+010, 1.177229e-004, 8.318293e-002, 8.336342e-002, 1.264887e-008, 5.822303e-001, 1.494069e+003, 1.138635e-002, 1.573226e-002, 1.216004e-002, 5.635326e-002, 3.694195e-003, 6.251477e-002, 1.788823e-005, 1.162068e-006, 1.606742e-001, 1.086662e-001, 1.040043e-006, 4.251297e-009, 2.538579e-008, 1.043566e-008, 1.316626e-008, 8.997958e-006, 2.734612e-009, 1.257866e-007, 5.687894e-001, 9.544345e-002, 2.844328e+001
5.010313e+000, 9.999997e-001, 2.280066e-004, 4.185995e+002, 1.000000e+000, 2.349684e+010, 1.206393e-004, 8.826412e-002, 8.844908e-002, 6.325680e-009, 5.602288e-001, 1.524517e+003, 1.078259e-002, 1.636192e-002, 1.236096e-002, 5.301793e-002, 4.051256e-003, 6.289324e-002, 1.619531e-005, 1.064836e-006, 1.550515e-001, 1.152055e-001, 9.884856e-007, 3.628599e-009, 2.676173e-008, 1.107001e-008, 1.424289e-008, 1.007864e-005, 2.841264e-009, 1.286484e-007, 5.702466e-001, 9.544345e-002, 2.852317e+001
5.012375e+000, 9.999997e-001, 2.244820e-004, 4.251720e+002, 1.000000e+000, 2.199353e+010, 1.228598e-004, 9.318727e-002, 9.337564e-002, 3.272425e-009, 5.396736e-001, 1.552684e+003, 1.033164e-002, 1.688417e-002, 1.245175e-002, 5.005258e-002, 4.396860e-003, 6.306290e-002, 1.475366e-005, 9.783388e-007, 1.497766e-001, 1.213757e-001, 9.383284e-007, 3.128583e-009, 2.779432e-008, 1.159337e-008, 1.522450e-008, 1.116859e-005, 2.932211e-009, 1.297585e-007, 5.716397e-001, 9.544345e-002, 2.860110e+001
5.014437e+000, 9.999997e-001, 2.213561e-004, 4.311761e+002, 1.000000e+000, 2.054285e+010, 1.244707e-004, 9.797457e-002, 9.816541e-002, 1.788527e-009, 5.206672e-001, 1.578737e+003, 1.000411e-002, 1.730253e-002, 1.245841e-002, 4.742496e-002, 4.726050e-003, 6.308422e-002, 1.352322e-005, 9.013714e-007, 1.448797e-001, 1.271343e-001, 8.902791e-007, 2.723346e-009, 2.851305e-008, 1.201307e-008, 1.610305e-008, 1.225922e-005, 3.011590e-009, 1.295025e-007, 5.729579e-001, 9.544345e-002, 2.867605e+001
5.016500e+000, 9.999997e-001, 2.185687e-004, 4.366749e+002, 1.000000e+000, 1.915697e+010, 1.255539e-004, 1.026473e-001, 1.028398e-001, 1.049862e-009, 5.032597e-001, 1.602841e+003, 9.773581e-003, 1.762291e-002, 1.240319e-002, 4.510198e-002, 5.035283e-003, 6.300917e-002, 1.247052e-005, 8.329375e-007, 1.403779e-001, 1.324542e-001, 8.448165e-007, 2.392267e-009, 2.895669e-008, 1.233915e-008, 1.687488e-008, 1.334339e-005, 3.083058e-009, 1.282684e-007, 5.741941e-001, 9.544345e-002, 2.874725e+001
5.018562e+000, 9.999997e-001, 2.160698e-004, 4.417252e+002, 1.000000e+000, 1.784550e+010, 1.261856e-004, 1.072239e-001, 1.074174e-001, 6.644911e-010, 4.874551e-001, 1.625151e+003, 9.617228e-003, 1.785289e-002, 1.230410e-002, 4.305165e-002, 5.322400e-003, 6.288012e-002, 1.156761e-005, 7.721409e-007, 1.362766e-001, 1.373228e-001, 8.022270e-007, 2.119815e-009, 2.916726e-008, 1.258280e-008, 1.754011e-008, 1.441526e-005, 3.149613e-009, 1.264050e-007, 5.753444e-001, 9.544345e-002, 2.881415e+001
5.020625e+000, 9.999997e-001, 2.138176e-004, 4.463778e+002, 1.000000e+000, 1.661529e+010, 1.264344e-004, 1.117195e-001, 1.119134e-001, 4.513875e-010, 4.732203e-001, 1.645816e+003, 9.516014e-003, 1.800111e-002, 1.217512e-002, 4.124412e-002, 5.586438e-003, 6.272997e-002, 1.079112e-005, 7.181553e-007, 1.325713e-001, 1.417401e-001, 7.626418e-007, 1.894114e-009, 2.918584e-008, 1.275524e-008, 1.810181e-008, 1.547013e-005, 3.213560e-009, 1.242006e-007, 5.764079e-001, 9.544345e-002, 2.887639e+001
5.022687e+000, 9.999997e-001, 2.117778e-004, 4.506773e+002, 1.000000e+000, 1.547037e+010, 1.263616e-004, 1.161454e-001, 1.163392e-001, 3.244472e-010, 4.604943e-001, 1.664972e+003, 9.454486e-003, 1.807663e-002, 1.202677e-002, 3.965219e-002, 5.827370e-003, 6.258307e-002, 1.012156e-005, 6.702169e-007, 1.292500e-001, 1.457153e-001, 7.260730e-007, 1.705965e-009, 2.905018e-008, 1.286711e-008, 1.856527e-008, 1.650429e-005, 3.276593e-009, 1.218776e-007, 5.773860e-001, 9.544345e-002, 2.893380e+001
5.024750e+000, 9.999997e-001, 2.099217e-004, 4.546622e+002, 1.000000e+000, 1.441193e+010, 1.260211e-004, 1.205096e-001, 1.207028e-001, 2.433731e-010, 4.491976e-001, 1.682745e+003, 9.420390e-003, 1.808855e-002, 1.186679e-002, 3.825147e-002, 6.045799e-003, 6.245655e-002, 9.542593e-006, 6.276184e-007, 1.262952e-001, 1.492650e-001, 6.924473e-007, 1.548095e-009, 2.879355e-008, 1.292808e-008, 1.893727e-008, 1.751475e-005, 3.339916e-009, 1.195977e-007, 5.782817e-001, 9.544345e-002, 2.898635e+001
5.028875e+000, 9.999997e-001, 2.066781e-004, 4.617976e+002, 1.000000e+000, 1.256120e+010, 1.246733e-004, 1.291038e-001, 1.292950e-001, 1.527704e-010, 4.305969e-001, 1.714506e+003, 9.405871e-003, 1.794837e-002, 1.152897e-002, 3.595685e-002, 6.417972e-003, 6.229888e-002, 8.609243e-006, 5.561412e-007, 1.214196e-001, 1.551538e-001, 6.334553e-007, 1.302953e-009, 2.800252e-008, 1.292379e-008, 1.942807e-008, 1.945823e-005, 3.471309e-009, 1.155003e-007, 5.798403e-001, 9.544345e-002, 2.907712e+001
5.033000e+000, 9.999997e-001, 2.039024e-004, 4.680840e+002, 1.000000e+000, 1.100793e+010, 1.227055e-004, 1.374477e-001, 1.376358e-001, 1.023403e-010, 4.160844e-001, 1.742360e+003, 9.415416e-003, 1.765534e-002, 1.118883e-002, 3.414694e-002, 6.720989e-003, 6.228854e-002, 7.886376e-006, 4.985273e-007, 1.176104e-001, 1.597937e-001, 5.834451e-007, 1.121982e-009, 2.702083e-008, 1.280560e-008, 1.965971e-008, 2.129898e-005, 3.607725e-009, 1.122687e-007, 5.811495e-001, 9.544345e-002, 2.915266e+001
5.041250e+000, 9.999997e-001, 1.994254e-004, 4.785922e+002, 1.000000e+000, 8.694602e+009, 1.175296e-004, 1.535029e-001, 1.536831e-001, 5.385897e-011, 3.969023e-001, 1.788324e+003, 9.431075e-003, 1.676398e-002, 1.053609e-002, 3.164487e-002, 7.152835e-003, 6.269480e-002, 6.882573e-006, 4.136031e-007, 1.125898e-001, 1.660039e-001, 5.049413e-007, 8.828245e-010, 2.481716e-008, 1.234571e-008, 1.952379e-008, 2.466279e-005, 3.903367e-009, 1.084925e-007, 5.831501e-001, 9.544345e-002, 2.926474e+001
5.049500e+000, 9.999997e-001, 1.958445e-004, 4.873431e+002, 1.000000e+000, 7.067498e+009, 1.116803e-004, 1.684842e-001, 1.686555e-001, 3.160859e-011, 3.848267e-001, 1.826152e+003, 9.396662e-003, 1.573001e-002, 9.931435e-003, 2.993626e-002, 7.443154e-003, 6.342706e-002, 6.191342e-006, 3.533428e-007, 1.094555e-001, 1.699841e-001, 4.446396e-007, 7.313207e-010, 2.276411e-008, 1.175672e-008, 1.897690e-008, 2.768957e-005, 4.207270e-009, 1.068720e-007, 5.846610e-001, 9.544345e-002, 2.934718e+001
5.059169e+000, 9.999997e-001, 1.924477e-004, 4.959449e+002, 1.000000e+000, 5.749940e+009, 1.047099e-004, 1.846698e-001, 1.848304e-001, 1.900240e-011, 3.759180e-001, 1.862975e+003, 9.297927e-003, 1.451275e-002, 9.289831e-003, 2.853317e-002, 7.662094e-003, 6.448093e-002, 5.609751e-006, 3.024367e-007, 1.071788e-001, 1.729767e-001, 3.895726e-007, 6.150463e-010, 2.076527e-008, 1.102126e-008, 1.809472e-008, 3.086516e-005, 4.565008e-009, 1.065896e-007, 5.860305e-001, 9.544345e-002, 2.941967e+001
5.068838e+000, 9.999997e-001, 1.896453e-004, 5.032735e+002, 1.000000e+000, 4.823916e+009, 9.807308e-005, 1.994696e-001, 1.996200e-001, 1.234826e-011, 3.698218e-001, 1.894200e+003, 9.161449e-003, 1.338718e-002, 8.715203e-003, 2.747457e-002, 7.799161e-003, 6.557361e-002, 5.165322e-006, 2.648397e-007, 1.056471e-001, 1.750594e-001, 3.457296e-007, 5.358275e-010, 1.925657e-008, 1.030813e-008, 1.714684e-008, 3.373023e-005, 4.914647e-009, 1.071214e-007, 5.871427e-001, 9.544345e-002, 2.947719e+001
5.078507e+000, 9.999997e-001, 1.872845e-004, 5.096174e+002, 1.000000e+000, 4.145700e+009, 9.196946e-005, 2.130193e-001, 2.131603e-001, 8.614179e-012, 3.651493e-001, 1.921217e+003, 9.006967e-003, 1.238486e-002, 8.201945e-003, 2.661263e-002, 7.882277e-003, 6.661961e-002, 4.805572e-006, 2.360781e-007, 1.044869e-001, 1.766726e-001, 3.099546e-007, 4.789789e-010, 1.818627e-008, 9.648665e-009, 1.622544e-008, 3.634796e-005, 5.251895e-009, 1.079968e-007, 5.880903e-001, 9.544345e-002, 2.952544e+001
5.088176e+000, 9.999997e-001, 1.852683e-004, 5.151634e+002, 1.000000e+000, 3.630230e+009, 8.645360e-005, 2.254680e-001, 2.256006e-001, 6.336705e-012, 3.611972e-001, 1.944901e+003, 8.847241e-003, 1.150709e-002, 7.743942e-003, 2.587054e-002, 7.928580e-003, 6.758075e-002, 4.503263e-006, 2.134854e-007, 1.035091e-001, 1.780425e-001, 2.802803e-007, 4.365224e-010, 1.747329e-008, 9.053320e-009, 1.536920e-008, 3.876694e-005, 5.575339e-009, 1.089740e-007, 5.889263e-001, 9.544345e-002, 2.956764e+001
5.107514e+000, 9.999997e-001, 1.820708e-004, 5.242107e+002, 1.000000e+000, 2.907742e+009, 7.717362e-005, 2.474962e-001, 2.476145e-001, 3.882965e-012, 3.543915e-001, 1.983875e+003, 8.536531e-003, 1.009064e-002, 6.977848e-003, 2.462699e-002, 7.948272e-003, 6.919626e-002, 4.023728e-006, 1.809948e-007, 1.018179e-001, 1.804025e-001, 2.348111e-007, 3.785400e-010, 1.681116e-008, 8.060792e-009, 1.389938e-008, 4.311252e-005, 6.180115e-009, 1.108494e-007, 5.903553e-001, 9.544345e-002, 2.963962e+001
5.126852e+000, 9.999997e-001, 1.795285e-004, 5.316341e+002, 1.000000e+000, 2.407617e+009, 6.964270e-005, 2.673022e-001, 2.674089e-001, 2.653028e-012, 3.481865e-001, 2.016155e+003, 8.253606e-003, 8.988269e-003, 6.349475e-003, 2.354396e-002, 7.918517e-003, 7.052096e-002, 3.641650e-006, 1.580877e-007, 1.002542e-001, 1.825416e-001, 2.008549e-007, 3.397876e-010, 1.679819e-008, 7.265048e-009, 1.268992e-008, 4.710795e-005, 6.752064e-009, 1.124262e-007, 5.915782e-001, 9.544345e-002, 2.970128e+001
